C1,Q1_percent,C2,C1^2,C1 Q1_percent,C1 C2,Q1_percent^2,Q1_percent C2,C2^2,replicate
0.1429917191326467,0.20206856172974144,-0.02924259833743459,0.5492965865649058,-0.898385259776147,-0.43839471756606374,0.35374538182392207,0.49127355369969705,-0.014448900575147932,91
0.15617669856808716,0.19546008594351819,-0.2675508287883929,0.47823603675827203,-0.9353238202017977,-0.5351721553847926,0.2223343086128959,0.6320984064205388,0.1889995470702501,92
0.05563204117226028,0.6835965380281909,-0.1967174583153133,0.30995631649692645,-0.8779908145927082,-0.22617488886434606,0.15202619545917437,0.13200436758691808,0.10716223411961733,93
0.0011205688846142705,0.25203107472863706,-0.36290467719790415,0.6172005038640903,-0.9907647440813047,-0.3374161274397394,0.33243479573476786,0.5243361605798399,0.2779576619748102,94
-0.5178791720265773,0.17270116158835905,-0.46020600409481444,0.6193978739091891,-0.9226788741908286,0.040600522073498624,0.08937252465302106,0.8684623038284804,-0.11573480530250124,95
0.10631444609112035,-0.5376319800754932,-0.2239226530499392,0.0005267411078924318,0.2309056516663645,-0.06707249881093763,0.056232072627741304,0.4075046896433199,0.06379782689374909,96
0.18231727124820007,0.6305057695401773,-0.5787931882179588,0.14334002395857828,-1.1352697137484615,-0.21370539734380156,0.04967385639487079,0.48079538540072664,0.15323347827322928,97
0.08528231572664383,0.03503241203535141,-0.32008236821934477,0.12976186644613896,-0.363155999231063,-0.09362400189026289,0.3977409012966305,0.0307673680663972,0.2728158244581723,98
0.2710467794271538,-0.14154668782981997,-0.5785104563820563,0.11919589272839333,-0.7126229749452868,-0.07218548608790873,0.7004962094376808,0.20460856495564012,0.3940790880879973,99
-0.38627973442301705,0.5742094419976183,-0.10400015109497254,0.6180936840822133,-1.0490031383044416,-0.119573795386016,-0.14074860939329545,0.3832438875751207,-0.33132847760305933,100
-0.1926648967178261,-0.2665755779484014,-0.14262973671049672,0.5923271528497922,-0.714455128530032,-0.27873754379191434,0.22893317636009605,0.7686101592043191,-0.08420505247164416,101
-0.04980453761741215,0.29966537897223483,-0.1590617816113248,0.3483698389577235,-1.0562525335769601,-0.19898009203234718,0.16387824917362778,0.6166153318625327,-0.28605348608585757,102
-0.14956016320693377,0.32591808061284244,0.019454749744776036,0.42677678290825266,-0.7754994727746845,-0.2178910611040056,0.12522612880451894,0.348176083649203,-0.20040462766596626,103
0.17288335723034018,-0.11775395322880403,0.042391628585706505,0.2194691568807078,-0.8257764581421485,-0.2981377314360744,0.11564400213761315,0.8956899275460555,-0.4060155602001884,104
0.15843755277333912,0.5470829786585304,-0.15043999798038224,0.11628033358278446,-1.010645197728109,-0.2676692704530403,-0.025003529560626712,0.6161203294800689,-0.13141420587006042,105
0.09518240042006945,0.4859538631119279,-0.08705135106383638,0.4403556753536359,-1.145594676302603,-0.3764072426830895,0.0328607633005876,0.6908576515668834,-0.21254448043050314,106
0.0456653904497719,-0.08323865267894869,-0.28688957856342956,0.34733025310740834,-1.0673994365595476,-0.2484057580818779,0.2588409795291182,0.8935541276512653,-0.10771584651952643,107
-0.022105820180600002,-0.03415206477117736,-0.3929859721131772,0.20327149968125088,-0.7349102388661092,-0.0022371429441210853,0.36350841811958795,0.4801310052851903,-0.03895599887457655,108
-0.3068459126013578,-0.27992985464652026,-0.017354248594228,0.7413520468991946,-0.6889121391927568,-0.3926935303817285,0.3463962866102181,0.7835895808132468,-0.1924221606222709,109
-0.2960938203152598,0.1959672396093747,-0.7856561390839125,0.44536484971266194,-0.9432090166678683,0.12815008093255942,0.5785230746250584,0.25643458092198307,0.3696330477388453,110
0.034537852366748265,-0.5123394008782146,-0.15423720222032233,0.10720457055429307,-0.16397360570801084,-0.0688426369470033,0.2478904245034417,0.6143468781089391,-0.07351605826781292,111
-0.016098660288946253,-0.031592974739600585,-0.1604429357776179,0.4441975592273849,-1.0188572404541532,-0.2366641820081214,0.02287646215402027,1.004457495722845,-0.35410015359690367,112
0.017835447604699045,0.2665322407465704,-0.1642938061183029,0.3603381972745653,-1.1494251498762695,-0.2415000427241195,0.0703634247690258,0.7205814743617673,-0.3403308351376844,113
-0.19263752737065373,0.3790520188279024,-0.4236874439224807,0.35454959956760235,-0.9385151826395398,-0.02425668462272916,0.14922361772709197,0.5135333006418107,-0.10254943500604177,114
0.31260426677123543,0.6495735501879111,-0.309400029378426,0.25939024729179894,-1.401332119441086,-0.37206986663210206,-0.14349774014289662,0.6503717403763173,-0.07080012845175924,115
-0.07963984219843626,0.25619128851598877,-0.4051091888003314,0.3659541842179053,-0.6763844440634578,-0.04120560413968042,0.493325737906469,0.17532230022577266,0.13485165861233098,116
-0.19214470665483693,0.029718966018662956,-0.4990011981325673,0.5075432175619198,-1.2567363384351018,-0.19840646366251716,0.06402141621114138,1.2188869776873796,-0.07942908758739049,117
0.048118685000782396,0.19995685390391946,-0.5434864847761174,0.26474304867208837,-0.9176920039568452,-0.1286226942306924,0.32908261721228804,0.4700731192521704,0.14874412279908586,118
-0.024014767099625904,0.4667558653119955,-0.06366106140597697,0.5464836735049728,-0.8280475236440851,-0.25767608504367595,0.22368041540870598,0.28819732835804746,-0.05417539903609793,119
-0.10649987255819937,0.19934021692396886,-0.031017133145204406,0.5262905699780343,-1.2823343116439514,-0.3084437541620516,-0.00546169442766399,1.1755653697028883,-0.544518478074332,120
0.2521929301706438,-0.4559476480524352,-0.5118107321624366,0.24737470649108054,-0.8975629757362724,-0.204549107333446,0.38041900933889505,1.0199547437478051,0.18363867466486927,121
-0.3199179092823868,0.4455495997007106,-0.31959234463228864,0.44738758009584023,-0.9038723137434752,0.0024716729074098706,0.229618786057304,0.4321934207629546,-0.16952829521365964,122
0.042980206095038186,0.6353914491893603,-0.33349538938663803,0.3493015398953403,-1.495078926343134,-0.23715787666642846,-0.026262729741281646,0.947071759340958,-0.07367569451106121,123
-0.29393832407538056,0.014722167768161711,-0.44116594165751893,0.4689951868539394,-0.8366321381176062,-0.05359116693530539,0.10990850059093839,0.9380388280929692,-0.2038776652645218,124
0.19151592951228183,-0.5229753555460303,-0.13708944951897784,0.24033381119741737,-0.618358862753665,-0.2710550999173617,0.31170710861174084,0.8067589986504576,-0.11721485705476858,125
