replicate,rmse_log_m1,rmse_log_m2,delta_rmse_log_m2_minus_m1,mae_log_m1,mae_log_m2,delta_mae_log_m2_minus_m1,relative_mae_improvement
25,0.4305800717176582,0.422108027717036,-0.008472044000622236,0.2926340566255692,0.2567278512996965,-0.03590620532587269,0.12270002247829738
26,0.34221135030452465,0.3315827301202204,-0.010628620184304272,0.2646622998635421,0.23849070580810786,-0.02617159405543426,0.0988867476362449
27,0.36209077155006414,0.34364821325162337,-0.01844255829844077,0.2677073347825595,0.22845586457365163,-0.039251470208907846,0.14662082471811672
28,0.264815210964462,0.2792282500100694,0.014413039045607423,0.2149588989239592,0.22712857745763132,0.012169678533672124,-0.05661397874008043
29,0.28587539877666585,0.283545195517579,-0.0023302032590868382,0.22738143571499844,0.23199449050280388,0.004613054787805437,-0.02028773709383854
30,0.27750030345629423,0.2827968461113784,0.005296542655084169,0.21273493496000714,0.1871055055805443,-0.02562942937946283,0.12047588415264755
31,0.34239541357341646,0.3466551267620532,0.004259713188636716,0.2529303168753483,0.23024118916751388,-0.022689127707834406,0.08970505389836796
32,0.27357576193772587,0.2784364399817885,0.00486067804406265,0.2129992783023465,0.1898401686155164,-0.023159109686830104,0.10872858289198707
33,0.4048854227416593,0.39456469346657125,-0.010320729275088036,0.3246356297979627,0.2906951207010834,-0.03394050909687929,0.10454955026964292
34,0.24887550759086563,0.2588415715707318,0.009966063979866158,0.19367351738858368,0.20651010370777917,0.012836586319195487,-0.06627951251301101
35,0.39044586815956717,0.39712614203237745,0.006680273872810283,0.29811212460667563,0.29334855263516324,-0.0047635719715123925,0.01597912858390907
36,0.3769426694614748,0.3710423589235448,-0.005900310537929998,0.2969042217119089,0.2892686251494233,-0.00763559656248558,0.025717372822992482
37,0.39275012150742755,0.41550045088113363,0.02275032937370608,0.2504059627982495,0.2726045671149572,0.02219860431670767,-0.0886504621081765
38,0.33295103878588445,0.3730791246529293,0.04012808586704486,0.2434488689730742,0.2563461893390356,0.01289732036596139,-0.052977532491177245
39,0.5138198759307159,0.49632571968239303,-0.017494156248322845,0.3519877441377192,0.3161248298109834,-0.03586291432673583,0.10188682681151551
40,0.31966536081167657,0.34744969003575815,0.027784329224081583,0.266119218643589,0.24222745910044477,-0.023891759543144236,0.08977840707980676
41,0.3889804866704243,0.3824902443371854,-0.00649024233323886,0.3121460047083528,0.2760980253052817,-0.036047979403071084,0.1154843530249627
42,0.344261153475437,0.3261641832410725,-0.018096970234364518,0.2608978242596979,0.23044635056080248,-0.030451473698895393,0.11671800554604846
43,0.2781470786677389,0.251101774550584,-0.02704530411715489,0.2421041933571006,0.19174209522551364,-0.05036209813158696,0.20801828102705971
44,0.31616527420158147,0.33014840546449703,0.01398313126291556,0.2263238536740485,0.21903767759728335,-0.007286176076765155,0.03219358436366457
45,0.4007717302732467,0.3866286741487986,-0.014143056124448106,0.2939361038005476,0.26544409815024406,-0.02849200565030352,0.09693265060639496
46,0.3257954304282561,0.3509832916293436,0.025187861201087514,0.2208047479523508,0.22538225980213414,0.004577511849783333,-0.020731039038939282
47,0.3269098169181075,0.30514055613172636,-0.02176926078638114,0.24872646628500603,0.21811281966000365,-0.030613646625002378,0.1230815806707252
48,0.44845239156503597,0.46293332262625514,0.014480931061219171,0.33041691013500984,0.32582653832731096,-0.00459037180769889,0.013892666104235535
49,0.3841319828034745,0.4287670682781098,0.044635085474635294,0.2975546679222998,0.3233680931502355,0.025813425227935727,-0.08675187456537017
50,0.36100521009582565,0.33946956524820426,-0.021535644847621382,0.2703478758068499,0.23587984735479053,-0.034468028452059346,0.1274950962687979
51,0.2909297951858873,0.30494629274335133,0.014016497557464036,0.24528577660938736,0.2364877185482503,-0.008798058061137065,0.03586860266727897
52,0.423597864759046,0.42544024238698663,0.00184237762794065,0.2752601798958222,0.2575958989871915,-0.017664280908630703,0.06417303409202199
53,0.3809932471959881,0.37604837839111893,-0.0049448688048691625,0.28150785769329517,0.26031140900362226,-0.02119644868967291,0.07529611735657692
54,0.3958078409165217,0.4090801920436775,0.013272351127155801,0.2782707328519495,0.27889118966964477,0.0006204568176952918,-0.0022296876546675794
55,0.31611949027171554,0.3358076017624665,0.019688111490750948,0.22464891522913516,0.22512814803866119,0.00047923280952602565,-0.0021332522751655513
56,0.2478165847543944,0.30185314758043136,0.05403656282603697,0.21011616950405992,0.23363489389122735,0.023518724387167428,-0.11193200619770956
57,0.32191811124207387,0.3025615030074107,-0.019356608234663175,0.24258450960726696,0.20176592770635918,-0.040818581900907785,0.1682654097204771
58,0.3332599252659977,0.3563859865272652,0.02312606126126754,0.2416426026954897,0.24419949628786464,0.0025568935923749314,-0.01058130298156508
59,0.3880195425735588,0.3822587101393325,-0.005760832434226315,0.31736923871743583,0.28123065929291113,-0.0361385794245247,0.11386919403584685
60,0.30894638669525293,0.3040451055999618,-0.004901281095291143,0.20885934879598755,0.18378029050709183,-0.025079058288895728,0.12007630222668553
61,0.4440435804917143,0.42169295553033165,-0.022350624961382626,0.31003175964662705,0.25602912627212326,-0.05400263337450378,0.17418419789009928
62,0.4562957367136485,0.4616478621209351,0.005352125407286634,0.31828801551519187,0.3097784204567035,-0.008509595058488362,0.02673551828432635
63,0.34647145420849157,0.3195655059716081,-0.02690594823688347,0.24730494458058075,0.20315534891606868,-0.04414959566451207,0.17852289908472316
64,0.3851088844328659,0.3984460050960876,0.01333712066322168,0.24228108756188224,0.25985349885077846,0.017572411288896223,-0.07252902595795045
65,0.2953802118131133,0.29362782333989285,-0.0017523884732204564,0.23803144763498368,0.22576954513749478,-0.012261902497488902,0.051513792061174526
66,0.3368568899052903,0.3152348797917627,-0.0216220101135276,0.2793950717347398,0.24251756025356255,-0.036877511481177266,0.13199055821639225
67,0.3096256645337392,0.3159107754189022,0.006285110885163037,0.23728201448880187,0.24301944816372673,0.005737433674924852,-0.024179808517242763
68,0.31633577255517276,0.3018396066023604,-0.014496165952812334,0.24795529677817346,0.2067384649917911,-0.04121683178638236,0.16622686557591826
69,0.39267356621500216,0.41101422646423863,0.018340660249236473,0.2792435937714727,0.26843335365604265,-0.010810240115430025,0.038712580544558194
70,0.2887921773205136,0.2790436907099117,-0.009748486610601903,0.22165582625037264,0.20650510804355574,-0.015150718206816904,0.068352447409631
71,0.24662706497587383,0.25885143623228457,0.012224371256410738,0.20327888709609193,0.1918820010499138,-0.01139688604617814,0.05606527175048297
72,0.41354665638446914,0.4055286088193318,-0.008018047565137354,0.2937666795249466,0.27338056277704237,-0.020386116747904248,0.0693956059988521
73,0.36009959042011835,0.3545893491529521,-0.00551024126716626,0.24117985360904357,0.24323803082396855,0.002058177214924989,-0.008533785820524326
74,0.38931113556747415,0.4016581968964977,0.012347061329023523,0.3016048847750254,0.29705366935434196,-0.00455121542068343,0.01508999240538924
75,0.2662917338130424,0.26267457485257456,-0.0036171589604678256,0.20830112885858507,0.18710554461897363,-0.02119558423961143,0.10175453371643052
76,0.402057986390123,0.3976782333379467,-0.004379753052176305,0.30211540216478106,0.28735780359920016,-0.014757598565580898,0.048847554476986736
77,0.4142458765883187,0.4416294061816843,0.027383529593365596,0.29974027512230056,0.31765545807449913,0.01791518295219857,-0.059769021513337794
78,0.3781995740841861,0.35401886164222507,-0.024180712441961016,0.2724771652581988,0.22701852034560335,-0.045458644912595464,0.16683469555886984
79,0.4418902391727188,0.4220397323306231,-0.019850506842095716,0.3087180715163769,0.24991695144514411,-0.05880112007123281,0.1904686686542531
80,0.47172833981765294,0.4670343420723767,-0.004693997745276235,0.33045283226592753,0.3149016808163481,-0.015551151449579415,0.04706012456587097
81,0.35095584006329855,0.35665662660883835,0.005700786545539793,0.24653065392543275,0.24900486383707454,0.002474209911641795,-0.010036114666657886
82,0.3850905054082618,0.39140070637671986,0.0063102009684580795,0.2652523526618261,0.24971459941369759,-0.015537753248128533,0.058577249521846196
83,0.42848737440135326,0.4201646849494247,-0.008322689451928544,0.3221377309161576,0.29589479938301816,-0.026242931533139446,0.08146494190079728
84,0.28295385333269174,0.30554948068350263,0.022595627350810887,0.22056385012602553,0.22147839321111173,0.0009145430850862057,-0.004146387019285595
85,0.3637330811271956,0.3595729791322759,-0.004160101994919674,0.2745236978960861,0.24269888508391807,-0.031824812812168035,0.11592737915185194
86,0.392085783546666,0.43283120826344773,0.04074542471678172,0.3082320789028764,0.34036494375771287,0.03213286485483646,-0.10424893141950191
87,0.4560869813823425,0.46266868151650287,0.006581700134160373,0.3294535997193991,0.31840751836432457,-0.01104608135507451,0.03352848888123437
88,0.4766183434515837,0.46488072575583206,-0.011737617695751656,0.3092407990985008,0.29219895479421154,-0.017041844304289233,0.05510865433658703
89,0.4394884531472121,0.4161289089865054,-0.02335954416070668,0.31989435279521045,0.26463668213930835,-0.05525767065590209,0.172737249573383
90,0.27700312708949404,0.2772569309332997,0.00025380384380563337,0.2183306620252595,0.1896835521515285,-0.028647109873731008,0.13120974217728848
91,0.3484708312992352,0.34354814507947523,-0.004922686219759942,0.24126147968009315,0.2158925053148626,-0.025368974365230557,0.10515136688570922
92,0.38701895468196335,0.34531324197435864,-0.0417057127076047,0.31091896679358555,0.24924675069920194,-0.061672216094383614,0.1983546283148653
93,0.3821992544079663,0.3425294374405345,-0.039669816967431826,0.2885524615163628,0.234434626526699,-0.05411783498966383,0.18754937908091623
94,0.4083977730196037,0.41991915290928433,0.011521379889680605,0.29902291883904963,0.2882971123518562,-0.010725806487193457,0.03586951304213129
95,0.32436351514044687,0.3190249622112201,-0.0053385529292267475,0.2325446559396059,0.21862543775872562,-0.013919218180880294,0.059856108602621465
96,0.32773356395198977,0.3414876321790189,0.013754068227029126,0.24424686281446034,0.2255579088976793,-0.018688953916781048,0.07651665901223027
97,0.38600189564514803,0.38826133183805944,0.0022594361929114126,0.32779404834092446,0.30351976910938416,-0.024274279231540297,0.07405344713975302
98,0.4411334926620974,0.4418938742328799,0.000760381570782509,0.32354531268127273,0.296466815737688,-0.027078496943584718,0.08369305900054864
99,0.26517143384606917,0.2679070868849725,0.0027356530389033296,0.216540755374889,0.19834689218295184,-0.018193863191937165,0.08402050302465604
100,0.345420973593677,0.36012359372696096,0.014702620133283939,0.27683502619718886,0.2793547550603746,0.002519728863185744,-0.009101914948403053
101,0.31210293923538457,0.27080837781598116,-0.04129456141940341,0.24302749375360802,0.1792954121316806,-0.06373208162192742,0.2622422699488553
102,0.48093605033659953,0.4902013908922773,0.009265340555677792,0.34355291182952397,0.3208827720017574,-0.022670139827766556,0.06598733134596692
103,0.3195299557372094,0.2451848553417878,-0.07434510039542158,0.2597202876754527,0.18040911429354856,-0.07931117338190413,0.30537149828284355
104,0.30979985563109974,0.2922806946497547,-0.01751916098134504,0.25178105399896733,0.21935040700745434,-0.03243064699151299,0.12880495365487668
105,0.35127405913171644,0.3204815232809367,-0.030792535850779734,0.2721234698998651,0.2029956644773289,-0.06912780542253619,0.25403103028185536
106,0.3333815586090125,0.3154423693021916,-0.01793918930682087,0.2530534927414498,0.20510802081192317,-0.04794547192952661,0.18946773431226074
107,0.36557658692045036,0.3616544052724529,-0.003922181647997458,0.2726244956995466,0.23797700095956684,-0.03464749473997977,0.12708870731177438
108,0.3252108068735796,0.3030481978939825,-0.022162608979597098,0.2641658667718709,0.23895904674413626,-0.025206820027734667,0.09542042783863079
109,0.35120975712084607,0.35915703333551535,0.007947276214669285,0.26223098631774794,0.2505712931102975,-0.011659693207450417,0.044463445648342446
110,0.3495782736692128,0.34640417227517417,-0.00317410139403862,0.2716138694299004,0.22374678748828444,-0.04786708194161596,0.17623209758060515
111,0.3152880080188078,0.33512818929388855,0.019840181275080748,0.2729417825855858,0.2805298806677311,0.007588098082145278,-0.027801159684175115
112,0.34632784466095096,0.38644084898597386,0.040113004325022905,0.2670051324378246,0.28878663875568794,0.021781506317863353,-0.08157710722259409
113,0.3974743101140306,0.4003411558080109,0.002866845693980269,0.28669752043048435,0.26018753681501455,-0.0265099836154698,0.09246673489071101
114,0.3279402881209349,0.2919999172258981,-0.03594037089503682,0.2510751205505097,0.2081305998132393,-0.04294452073727037,0.1710425176461523
115,0.2887881330405122,0.28990164631896703,0.0011135132784548252,0.2038891674025526,0.1970800622521819,-0.006809105150370726,0.033396110431541635
116,0.35388636523740025,0.35266290624865915,-0.0012234589887410996,0.25628287386013227,0.232333838399514,-0.023949035460618273,0.09344766234238729
117,0.3828124544458953,0.3940737886444045,0.01126133419850922,0.29824991539198376,0.291678619908583,-0.006571295483400741,0.022032849446962027
118,0.47534937685860185,0.4555039883950959,-0.01984538846350592,0.33392046995699254,0.30090800760768743,-0.033012462349305105,0.09886324834640105
119,0.30402277393388,0.3037849558315503,-0.00023781810232970102,0.2320882248901092,0.210873212680393,-0.021215012209716194,0.09140925706059078
120,0.40935885543217565,0.3722110765184987,-0.03714777891367693,0.3066609635069974,0.2560405599928371,-0.050620403514160306,0.1650696030406402
121,0.2600884158149642,0.2561356200181937,-0.003952795796770547,0.20707674134382614,0.19416118420951306,-0.012915557134313083,0.06237087299373881
122,0.3824534113303759,0.34235839598687295,-0.04009501534350296,0.29840965436037276,0.23534569176442638,-0.06306396259594638,0.21133351979218318
123,0.42405838988966554,0.4005813795255385,-0.023477010364127027,0.3325280870447718,0.29271900321428157,-0.039809083830490255,0.11971645518512344
124,0.4247107528487613,0.3968938505976532,-0.02781690225110811,0.30860626131416197,0.25573478800439525,-0.052871473309766714,0.17132339792660078
125,0.3837425565503588,0.3429985600653045,-0.040743996485054335,0.31071296212687094,0.2454480857763877,-0.06526487635048325,0.2100487726798928
126,0.2910134033176238,0.2888470062662851,-0.0021663970513386976,0.23865656766388713,0.20497409005935238,-0.033682477604534744,0.1411336714268496
127,0.3942417057494886,0.4016296272628304,0.007387921513341833,0.27716103566294215,0.2712621677092343,-0.005898867953707865,0.02128317907168426
128,0.36582649066610984,0.40233360019660674,0.036507109530496906,0.28262351507944855,0.2819179668542626,-0.0007055482251859257,0.002496424350916407
129,0.44787449719335554,0.4261785384610543,-0.021695958732301235,0.341931197764701,0.29586943055031883,-0.046061767214382154,0.13471063042945683
130,0.41248642696179727,0.41451385583971406,0.0020274288779167926,0.3127532182149222,0.30062263726040406,-0.012130580954518133,0.03878643047625514
131,0.5113436543327733,0.49758530412065455,-0.013758350212118742,0.3673556941533567,0.334214681729241,-0.03314101242411571,0.09021505029477134
132,0.5223219509751226,0.5023360213208535,-0.01998592965426904,0.359091200877273,0.3229152556817938,-0.036175945195479176,0.10074305665830857
133,0.3446991037376328,0.34498671039765016,0.0002876066600173699,0.2350440534786718,0.21594711392897228,-0.019096939549699515,0.08124834160687412
134,0.386682140393549,0.36943212652988283,-0.017250013863666147,0.2544542258869926,0.2210952425473404,-0.03335898333965223,0.13110013489997024
135,0.28197055332714605,0.25633038231062,-0.025640171016526048,0.23151851785259364,0.19326587273555548,-0.03825264511703816,0.16522499138230218
136,0.45359396868374596,0.4896004031989164,0.03600643451517044,0.33284216314686865,0.3351237730766331,0.00228160992976445,-0.006854930601919191
137,0.37270349905352884,0.35877218008197076,-0.013931318971558082,0.27891572129857556,0.24901743583896135,-0.029898285459614204,0.10719469422667821
138,0.31681917623484274,0.3029076266108532,-0.01391154962398955,0.22031954801175163,0.18228922015153193,-0.038030327860219704,0.17261440577297846
139,0.4056095744046706,0.40804520364785535,0.002435629243184745,0.27964425997304304,0.26690418049748077,-0.012740079475562271,0.04555816549494125
140,0.3091175915756978,0.29533842010557865,-0.013779171470119145,0.26843953227765655,0.23199683379786382,-0.03644269847979273,0.13575756957473295
141,0.3932496921581675,0.43107602594500644,0.03782633378683892,0.2673775928050073,0.2998135029432442,0.032435910138236934,-0.12131125049768754
142,0.34925405213572497,0.3302274487431559,-0.019026603392569064,0.29010185042611986,0.26011137646486826,-0.029990473961251596,0.10337911984084107
143,0.38155962848902975,0.31899063969293534,-0.0625689887960944,0.2868608589257141,0.20536653171314892,-0.08149432721256519,0.28409008994032564
144,0.2915609354443085,0.32364168789947145,0.03208075245516295,0.23657164770829692,0.2449238112663793,0.008352163558082382,-0.03530500649165263
145,0.4140418305214693,0.40005497045089544,-0.01398686007057387,0.3055199476792996,0.2635859289075006,-0.041934018771798975,0.13725460183639657
146,0.3992514985695507,0.40101109548122504,0.0017595969116743215,0.29245509239766176,0.2756024230715896,-0.016852669326072156,0.05762481066035592
147,0.3998830798236528,0.39270850921953077,-0.007174570604122021,0.27923405181679023,0.23716582664340874,-0.04206822517338149,0.15065578463540363
148,0.4621712044236501,0.44008105519270785,-0.02209014923094227,0.3433780470798299,0.30211442604330674,-0.041263621036523146,0.12016965378957385
149,0.32172482235856226,0.32524585102730624,0.0035210286687439862,0.2544241119832678,0.2362208051783185,-0.018203306804949304,0.07154709773005494
150,0.2931475132005208,0.32010934297487004,0.026961829774349244,0.2291932493256348,0.23493118713847702,0.005737937812842209,-0.025035370063146236
151,0.40436194350207866,0.41089840082692386,0.006536457324845202,0.319790255919627,0.2990669909520227,-0.020723264967604293,0.06480267795530542
152,0.3515523125028834,0.3646003808918891,0.01304806838900574,0.2701252114871713,0.2565419725654784,-0.013583238921692886,0.050284972835043865
153,0.49943461935804584,0.4926933139695696,-0.006741305388476226,0.35213142628421723,0.31743666703713297,-0.03469475924708426,0.09852786958889873
154,0.351442202391369,0.3102490353816499,-0.04119316700971909,0.2733548974438149,0.21680674228545568,-0.05654815515835923,0.20686717409181257
155,0.43509322285703095,0.45114024640727696,0.01604702355024601,0.34703421226259035,0.3419456421246769,-0.005088570137913473,0.014663021564176804
156,0.3866625522768088,0.3834879889962577,-0.0031745632805511015,0.297536555012924,0.2676656964283811,-0.02987085858454286,0.10039391154221494
157,0.35015708681143487,0.34482032052128636,-0.005336766290148509,0.2777709392756458,0.23157343335764047,-0.04619750591800531,0.16631511575140426
158,0.2972873942179688,0.2844115366075487,-0.012875857610420094,0.22011572606238755,0.18938157036119302,-0.030734155701194532,0.139627259946359
159,0.4112539793323735,0.3942736190607095,-0.016980360271663997,0.30630696546480657,0.2642336651143975,-0.04207330035040907,0.1373566555581418
160,0.37260915693387586,0.36838852582212794,-0.004220631111747919,0.27103932596039954,0.26357174318915916,-0.0074675827712403775,0.027551657844409768
161,0.377336665018271,0.36952146825179266,-0.00781519676647835,0.30559327348400267,0.26371103585723543,-0.04188223762676724,0.13705222352991256
162,0.3228378551880373,0.357924988872866,0.035087133684828686,0.2654706493050054,0.2887098221290362,0.023239172824030763,-0.08753951853009082
163,0.3313571391057371,0.3313770638300184,1.9924724281306094e-05,0.2698488017212827,0.23123431458954677,-0.03861448713173596,0.14309675227544458
164,0.3062056259161643,0.27753776475556924,-0.028667861160595054,0.22731283140783917,0.19250901699792308,-0.03480381440991609,0.1531097659307755
165,0.32150062712723904,0.2968096569035773,-0.024690970223661735,0.23761968376247644,0.1967794745477526,-0.04084020921472384,0.1718721638210222
166,0.4717733122897151,0.47225700547069177,0.00048369318097668534,0.31847982818416903,0.31116579632784114,-0.007314031856327896,0.02296544775858888
167,0.40668049935283457,0.4381354382514073,0.03145493889857276,0.29612925377896354,0.3032052811990885,0.007076027420124975,-0.023895063827117383
168,0.3175792940568508,0.28717566817674345,-0.030403625880107366,0.25702121854276755,0.2110075059982632,-0.04601371254450434,0.17902690215768235
169,0.3609947866067546,0.3679661104097715,0.0069713238030169045,0.27050791281651293,0.2341700100184637,-0.03633790279804924,0.1343321251482113
170,0.2970932260487968,0.25531282940220595,-0.041780396646590834,0.23675441129532276,0.1912270141708352,-0.045527397124487556,0.19229798876988013
171,0.46333565051105513,0.46585155654780364,0.0025159060367485053,0.33221111065793396,0.3208239756374274,-0.011387135020506534,0.034276803680511045
172,0.3796864613054687,0.3834189724716749,0.0037325111662062094,0.270107554924575,0.23680710567668484,-0.03330044924789016,0.12328588608781788
173,0.3915757004830281,0.4150101361059631,0.023434435622935013,0.28657362387299423,0.2931523464601502,0.006578722587155972,-0.022956483217979537
174,0.35289639349737495,0.36149642888386463,0.00860003538648968,0.27477672049975355,0.2623270468960022,-0.012449673603751321,0.0453083273616059
175,0.3724300220409067,0.3644185378274707,-0.008011484213436004,0.30125381811510926,0.26706912705570096,-0.0341846910594083,0.11347471468841702
176,0.3855692626190628,0.39757516185052116,0.012005899231458339,0.2946784145374936,0.2785139607121864,-0.01616445382530718,0.054854556790926684
177,0.41385980632117475,0.3903234217866807,-0.023536384534494026,0.3012432781216316,0.26590158077327386,-0.03534169734835774,0.11731945545383417
178,0.3582796059188996,0.31468291771453916,-0.04359668820436047,0.28459294040380245,0.22374356632343212,-0.06084937408037033,0.2138119589123769
179,0.325182744244443,0.30770348400478464,-0.017479260239658345,0.24777006176084537,0.2014799819372791,-0.04629007982356628,0.18682676790970318
180,0.26775396753022007,0.26592911346948306,-0.0018248540607370134,0.22172724831869361,0.2017034360058073,-0.020023812312886302,0.09030830655556425
181,0.31615234393704417,0.33188465456572513,0.015732310628680968,0.25021497763132516,0.2351481336077495,-0.015066844023575665,0.060215596069455285
182,0.31376873343563294,0.2699473126292796,-0.04382142080635332,0.23133807010463955,0.19029471477413698,-0.04104335533050257,0.17741721158103255
183,0.2813760747530609,0.27351529311192707,-0.007860781641133852,0.22274715610061213,0.17396011511369336,-0.04878704098691877,0.21902430469137962
184,0.4997270849347448,0.49094852777843745,-0.008778557156307376,0.3720689410872952,0.339805899489322,-0.03226304159797322,0.08671253640169774
185,0.4341891536152347,0.4504037310141309,0.0162145773988962,0.30889558684786916,0.297772127450969,-0.011123459396900182,0.03601041863501429
186,0.3415078707613239,0.33044579021342285,-0.011062080547901032,0.24693058188010983,0.2273334214282884,-0.019597160451821416,0.07936303515996355
187,0.3281965807601901,0.3292817275471557,0.001085146786965585,0.2607785536422733,0.2399152049209087,-0.02086334872136461,0.08000408173896158
188,0.3056340424729859,0.2678766259537194,-0.03775741651926651,0.239177401540633,0.17690980860159197,-0.06226759293904102,0.26034061971554034
189,0.43011010917197773,0.44366778552889535,0.013557676356917625,0.31042251732241,0.3021334489683697,-0.008289068354040308,0.02670253571016288
190,0.38162968816765874,0.4028220459686325,0.021192357800973782,0.2950345501825315,0.2828861191069791,-0.012148431075552413,0.04117629975213561
191,0.42270693366450035,0.47053877728092813,0.04783184361642778,0.3192587312723564,0.336696294280429,0.017437563008072643,-0.05461890717468534
192,0.4108038678226161,0.42295378644838766,0.012149918625771583,0.31122527570596376,0.3154777217645969,0.004252446058633119,-0.013663562668511223
193,0.38277442040679394,0.4033398373101847,0.020565416903390754,0.2713371808502324,0.29560751481941017,0.02427033396917777,-0.08944713692803513
194,0.361626780849041,0.3526936319780809,-0.008933148870960084,0.26824966022389607,0.23950620086183666,-0.02874345936205941,0.10715189476127769
195,0.42028224106985745,0.4159516415109178,-0.004330599558939663,0.32080305657769176,0.284065140246696,-0.03673791633099577,0.11451859817956135
196,0.48053516189327344,0.5009558947430703,0.020420732849796897,0.3206032815789898,0.32243299690052424,0.0018297153215344197,-0.005707101039399738
197,0.3509919385515467,0.34558782701349544,-0.005404111538051259,0.26303856884442023,0.24540233554899188,-0.01763623329542835,0.06704808870010115
198,0.38231949997105263,0.3830420971055426,0.0007225971344899662,0.3105130093005022,0.29005405189452366,-0.02045895740597853,0.06588760146335498
199,0.3743025355611835,0.32484432404852726,-0.049458211512656225,0.26780208952417855,0.19026183578559727,-0.07754025373858128,0.2895431244631142
200,0.2972776387272291,0.3457552382602599,0.04847759953303077,0.2361686428187846,0.2559117279127027,0.019743085093918117,-0.08359740250981267
201,0.40733999839227913,0.4127218611289159,0.005381862736636767,0.28023879265214535,0.26626779147683693,-0.013971001175308417,0.0498539158090448
202,0.32833896600064966,0.2919740888096814,-0.03636487719096826,0.27225576569698373,0.2110882884554617,-0.06116747724152202,0.22466917122923463
203,0.39617298074795454,0.4271497764129819,0.030976795665027368,0.28012393274538705,0.29722730484310295,0.017103372097715897,-0.06105644715927096
204,0.453036165256569,0.4780636157728841,0.02502745051631511,0.32934291609919386,0.3288564576723302,-0.00048645842686367846,0.0014770575077958058
205,0.2918296760612999,0.3743981363595214,0.08256846029822151,0.2347803223700321,0.3019785928842967,0.06719827051426458,-0.2862176430968302
206,0.3908975417779875,0.3786072975426271,-0.012290244235360404,0.2790359512008996,0.24846387573748627,-0.030572075463413312,0.10956321338465132
207,0.3752182829869045,0.3922329553016443,0.017014672314739798,0.29622676467337417,0.3032262359779959,0.006999471304621752,-0.023628760596091022
208,0.4726473000543981,0.48995133218984094,0.01730403213544285,0.32550275027139286,0.3322128879202465,0.006710137648853642,-0.020614688027240823
209,0.36681598580222013,0.34538339952036146,-0.02143258628185868,0.31295262279576336,0.26657664922663243,-0.046375973569130924,0.14818848027164944
210,0.34278803782412653,0.3453005131468431,0.0025124753227165897,0.24067403837314777,0.23640615538061205,-0.004267882992535721,0.017733042672091935
211,0.37357290844336105,0.37882735771502263,0.0052544492716615765,0.2716302977889866,0.2656467287628069,-0.0059835690261796914,0.02202835646422613
212,0.34355667634644016,0.3362357962778592,-0.007320880068580948,0.2622441230732292,0.23228154287541225,-0.029962580197816946,0.11425453446463003
213,0.4965047084558057,0.4877610534848556,-0.008743654970950088,0.35098028836621015,0.32057077015917035,-0.0304095182070398,0.08664166967493839
214,0.35336574401654314,0.36034907788025455,0.006983333863711416,0.2555678480918469,0.2603334285783144,0.004765580486467469,-0.018647026697798063
215,0.354583236190262,0.37825290696353014,0.023669670773268148,0.2740981579703222,0.2751592457045318,0.0010610877342095981,-0.0038711961512871117
216,0.4197948258789786,0.42073715450736276,0.0009423286283841703,0.2782144842325695,0.2543110753631282,-0.02390340886944131,0.08591719778852201
217,0.2982941341007769,0.30638857088244664,0.008094436781669767,0.23193374465990277,0.23249499865150464,0.0005612539916018677,-0.002419889319792018
218,0.33138677104783204,0.31348868540121877,-0.01789808564661327,0.26341767269967964,0.22037726645521225,-0.043040406244467394,0.1633922500467059
219,0.3117495889469916,0.3173954339544484,0.005645845007456796,0.21285215075260935,0.19123759561214987,-0.021614555140459485,0.10154727149354169
220,0.45565366815409375,0.43825647372693183,-0.01739719442716192,0.33944000455853696,0.304869019045196,-0.03457098551334098,0.10184711598240377
221,0.32596151528844386,0.33487550375595054,0.008913988467506684,0.25591222374089406,0.2509840724937377,-0.004928151247156343,0.019257193638964255
222,0.33652154222628455,0.338595282265883,0.0020737400395984262,0.27127158170787985,0.249409316968129,-0.021862264739750836,0.08059179882429898
223,0.3975931291502046,0.38835182004852387,-0.00924130910168075,0.32950575408090677,0.29250688019346704,-0.03699887388743972,0.11228597203299528
224,0.4059778718823452,0.41332859461421756,0.007350722731872372,0.3071654063619692,0.2893602966534735,-0.017805109708495692,0.05796586900646563
225,0.4517276694376964,0.4489358612289672,-0.002791808208729152,0.31508950990953466,0.29392423102798376,-0.021165278881550897,0.06717227395995398
226,0.37848047708421834,0.3429638953857062,-0.03551658169851213,0.28365378941123687,0.22564085006657852,-0.05801293934465834,0.20452023385646395
227,0.4022835879697009,0.4035668872228548,0.0012832992531539023,0.303493632055493,0.28366063854403295,-0.019832993511460062,0.06534896095557502
228,0.4035628222888964,0.376510789939844,-0.0270520323490524,0.30001504640385024,0.24208052573326078,-0.05793452067058946,0.19310538376333233
229,0.3239096939160471,0.3274123014894196,0.0035026075733724515,0.2475380052069899,0.2136990008676635,-0.033839004339326406,0.13670225835031036
230,0.31418711435505253,0.33644407088682443,0.0222569565317719,0.2608123145181108,0.24604179765348394,-0.014770516864626881,0.056632743327007344
231,0.4177153285579991,0.4663001489148507,0.04858482035685163,0.31547421709852747,0.33727553492619927,0.021801317827671807,-0.0691064963348904
232,0.24040276495765922,0.2715084569851949,0.03110569202753566,0.19553531178472894,0.19706560368913043,0.0015302919044014873,-0.007826166488466464
233,0.37880123735927856,0.3350756085443019,-0.04372562881497666,0.2751394393877811,0.21002667528358243,-0.0651127641041987,0.2366536918483317
