repeat,feature,standardized_coefficient
1515,C1,0.015902643446316256
1515,Q1_percent,0.14496144029154473
1515,C2,-0.0795001196207547
1516,C1,-0.06856415066582285
1516,Q1_percent,0.1850258618508811
1516,C2,-0.0454394708610244
1517,C1,0.003911323080575984
1517,Q1_percent,0.10819966785448776
1517,C2,-0.06513058441992843
1518,C1,-0.050159736267213366
1518,Q1_percent,0.2034538453862403
1518,C2,-0.1701064225295162
1519,C1,-0.07037703897953591
1519,Q1_percent,0.2469597077142079
1519,C2,-0.11828346548425168
1520,C1,0.09419524906263699
1520,Q1_percent,0.11775926858340607
1520,C2,-0.0434322756996726
1521,C1,-0.2250337078139694
1521,Q1_percent,0.1392060967044203
1521,C2,-0.19262215435538135
1522,C1,0.05021400030453716
1522,Q1_percent,0.11827920733042155
1522,C2,-0.024270974311946036
1523,C1,0.00419818422593612
1523,Q1_percent,0.17329545099560995
1523,C2,-0.04801111620712263
1524,C1,0.0011299857648090505
1524,Q1_percent,0.10439506083463039
1524,C2,-0.09815240633487642
1525,C1,0.05845928856084771
1525,Q1_percent,0.15004961845568762
1525,C2,-0.03625031166496201
1526,C1,0.005925066596696142
1526,Q1_percent,0.16373778100279057
1526,C2,-0.07953357104375341
1527,C1,0.026298830105028786
1527,Q1_percent,0.1137307174746727
1527,C2,-0.11956811626229573
1528,C1,-0.16672333326827998
1528,Q1_percent,0.11807541635255211
1528,C2,-0.22477512408661213
1529,C1,0.04480986911482173
1529,Q1_percent,0.024816895888263624
1529,C2,-0.11302337195116319
1530,C1,0.02502923154748198
1530,Q1_percent,0.11381624027545308
1530,C2,-0.15525313034168395
1531,C1,0.01665664550407958
1531,Q1_percent,0.18225679219319427
1531,C2,-0.0994495209104927
1532,C1,0.025272383997642225
1532,Q1_percent,0.11364670578570017
1532,C2,-0.09222612258724008
1533,C1,0.033692831167928636
1533,Q1_percent,0.12671912403216817
1533,C2,-0.13355940420308698
1534,C1,-0.03117241203740761
1534,Q1_percent,0.1181742417584476
1534,C2,-0.11720752077867057
1535,C1,-0.018420467252992588
1535,Q1_percent,0.19159109779139807
1535,C2,-0.11981325185647407
1536,C1,-0.04502039353226124
1536,Q1_percent,0.24627404497265562
1536,C2,-0.08726616785015494
1537,C1,0.07387856566504729
1537,Q1_percent,0.0903846496805246
1537,C2,-0.02299235068377415
1538,C1,0.07341216434811608
1538,Q1_percent,0.06151839546065315
1538,C2,-0.030132989820688124
1539,C1,0.016292863237382004
1539,Q1_percent,0.11775693859410144
1539,C2,-0.021493671987277394
1540,C1,-0.02812575362646476
1540,Q1_percent,0.11000474268647893
1540,C2,-0.1417282701058589
1541,C1,0.01198215467948612
1541,Q1_percent,0.052597219091951405
1541,C2,-0.1694695556489762
1542,C1,0.06810526867751773
1542,Q1_percent,0.10404259507980959
1542,C2,-0.06242941679952906
1543,C1,-0.05109132817235057
1543,Q1_percent,0.22528032164147802
1543,C2,-0.13549287723621298
1544,C1,-0.2603424442553623
1544,Q1_percent,0.09310843464238795
1544,C2,-0.27512772411875186
1545,C1,-0.025289411154258732
1545,Q1_percent,0.08484912490727914
1545,C2,-0.0690378608985674
1546,C1,-0.02207262002885029
1546,Q1_percent,0.1876084472360076
1546,C2,-0.14512967162131918
1547,C1,0.05642777995801072
1547,Q1_percent,0.1479001216387941
1547,C2,-0.1160457010217545
1548,C1,-0.006568120563935956
1548,Q1_percent,0.14914644317546857
1548,C2,-0.08982897093247645
1549,C1,-0.06352995630418644
1549,Q1_percent,0.14176383271789034
1549,C2,-0.1446767312182036
1550,C1,0.11746274495121677
1550,Q1_percent,0.05260885234219888
1550,C2,-0.010158165032266917
1551,C1,0.014329601866840985
1551,Q1_percent,0.15392016921513146
1551,C2,-0.09600793258381876
1552,C1,0.061450212180725286
1552,Q1_percent,0.13041096410976627
1552,C2,-0.056354084156300666
1553,C1,-0.03422857106230102
1553,Q1_percent,0.1115604774539011
1553,C2,-0.08363175272412483
1554,C1,-0.002131386396453756
1554,Q1_percent,0.09992651167574028
1554,C2,-0.03972103344082259
1555,C1,-0.042928650610313514
1555,Q1_percent,0.09262139623981172
1555,C2,-0.141499669805975
1556,C1,0.005895146945557035
1556,Q1_percent,0.12336831061147668
1556,C2,-0.09394101626831
1557,C1,0.045755557978823046
1557,Q1_percent,0.06667150839106534
1557,C2,-0.03888253993409606
1558,C1,-0.055752632554253403
1558,Q1_percent,0.16601766762644793
1558,C2,-0.13608850164779931
1559,C1,-0.007337165255425177
1559,Q1_percent,0.09572328956218727
1559,C2,-0.09239316563249766
1560,C1,-0.030342013738729377
1560,Q1_percent,0.18166683535903735
1560,C2,-0.16970289120501536
1561,C1,0.034636290815273856
1561,Q1_percent,0.10063960265361203
1561,C2,-0.03199484299247194
1562,C1,0.037891923114428856
1562,Q1_percent,0.07091819355652494
1562,C2,-0.13327249155966783
1563,C1,0.14598349020840318
1563,Q1_percent,0.06257885860773126
1563,C2,0.004086726010593726
1564,C1,-0.12174024020489842
1564,Q1_percent,0.20993489639331642
1564,C2,-0.20969520175235776
1565,C1,-0.12326417934411596
1565,Q1_percent,0.21976903934262934
1565,C2,-0.1651787395433808
1566,C1,0.11392625800819291
1566,Q1_percent,0.011609718462429145
1566,C2,-0.02515851447547459
1567,C1,-0.015186219099957748
1567,Q1_percent,0.13887617211880746
1567,C2,-0.08537360363941668
1568,C1,-0.09245172557791348
1568,Q1_percent,0.1708354919022853
1568,C2,-0.1640579096430177
1569,C1,0.07987590482371533
1569,Q1_percent,0.0820897606456064
1569,C2,-0.035211962474490065
1570,C1,-0.11451963097448765
1570,Q1_percent,0.11211073874784938
1570,C2,-0.17521672867822147
1571,C1,-0.1431389380755128
1571,Q1_percent,0.17875551205081358
1571,C2,-0.1946609322022665
1572,C1,0.02744455886786926
1572,Q1_percent,0.154917341769033
1572,C2,-0.10890401648299802
1573,C1,0.13949645144348347
1573,Q1_percent,0.07772775557263886
1573,C2,0.017179565457592628
1574,C1,-0.07512981458951744
1574,Q1_percent,0.07423546630316712
1574,C2,-0.1482473345573783
1575,C1,-0.10047985937221457
1575,Q1_percent,0.20842991455668078
1575,C2,-0.20493866517104037
1576,C1,-0.07615837181404594
1576,Q1_percent,0.23178262238998798
1576,C2,-0.11062731252140434
1577,C1,-0.03888402624485498
1577,Q1_percent,0.18355744627341705
1577,C2,-0.15042384373236214
1578,C1,0.03810452304145963
1578,Q1_percent,0.15191238201273768
1578,C2,-0.10503657037708068
1579,C1,0.0027810557323089853
1579,Q1_percent,0.08233832492313188
1579,C2,-0.12705905819945218
1580,C1,0.06490135093350981
1580,Q1_percent,0.019215817864178544
1580,C2,-0.029782639474135068
1581,C1,-0.0231401101185666
1581,Q1_percent,0.09217128209848326
1581,C2,-0.15118294498295967
1582,C1,0.006794555648179151
1582,Q1_percent,0.14512112143900782
1582,C2,-0.12294608031645936
1583,C1,0.03826774542195214
1583,Q1_percent,0.10365248021005864
1583,C2,-0.058298746364326026
1584,C1,-0.11699709038746865
1584,Q1_percent,0.13133396096163513
1584,C2,-0.2315838476936996
1585,C1,-0.035623588859902966
1585,Q1_percent,0.12630106618637915
1585,C2,-0.13839225600332414
1586,C1,0.07656480647624725
1586,Q1_percent,0.09419257287774545
1586,C2,-0.03915394024983127
1587,C1,0.11250132483614803
1587,Q1_percent,0.08813914640583574
1587,C2,-0.07023556326788259
1588,C1,0.06909241337329584
1588,Q1_percent,0.055208119153328
1588,C2,-0.07631302520458962
1589,C1,-0.11880680161058402
1589,Q1_percent,0.24024734835618694
1589,C2,-0.23415913457754217
1590,C1,-0.133983501170129
1590,Q1_percent,0.2145945035719587
1590,C2,-0.195300467157575
1591,C1,-0.03688713361428215
1591,Q1_percent,0.13108399524243972
1591,C2,-0.16935199116050792
1592,C1,0.044384270102806815
1592,Q1_percent,0.14272432217095
1592,C2,-0.008229062570533088
1593,C1,0.0014760927414590747
1593,Q1_percent,0.15363512158720397
1593,C2,-0.09147820390709767
1594,C1,-0.12782203534491524
1594,Q1_percent,0.19966020924348293
1594,C2,-0.17697939304457863
1595,C1,0.030558449698664777
1595,Q1_percent,0.08792864075481023
1595,C2,-0.0675065081811641
1596,C1,-0.08348400362314719
1596,Q1_percent,0.09046733201071928
1596,C2,-0.13082066190962996
1597,C1,-0.029355588738483547
1597,Q1_percent,0.16996345488092507
1597,C2,-0.12410831443271067
1598,C1,-0.1479426004218555
1598,Q1_percent,0.089169289169116
1598,C2,-0.1462383859882443
1599,C1,0.09593045183448475
1599,Q1_percent,0.11761532320665084
1599,C2,-0.04240141418582327
1600,C1,0.020233987998208722
1600,Q1_percent,0.09320439850300485
1600,C2,-0.03897547470410404
1601,C1,0.021302423738702017
1601,Q1_percent,0.17034626184040047
1601,C2,-0.10252083261445682
1602,C1,0.09417822700580131
1602,Q1_percent,0.06531516614043585
1602,C2,-0.05522857827749938
1603,C1,0.035438678059399716
1603,Q1_percent,0.09155609843395701
1603,C2,-0.09407311524010598
1604,C1,0.0393113672779797
1604,Q1_percent,0.09700349000391977
1604,C2,-0.10120020417793073
1605,C1,-0.001341860500931
1605,Q1_percent,0.14600188950259854
1605,C2,-0.04833531176868005
1606,C1,-0.1273519815433983
1606,Q1_percent,0.18021537270289886
1606,C2,-0.17317667650462468
1607,C1,0.009863712059708034
1607,Q1_percent,0.1425004001216713
1607,C2,-0.07496163542160168
1608,C1,0.15317953565781176
1608,Q1_percent,0.00970312385907282
1608,C2,0.001090552279265748
1609,C1,-0.1455730698767505
1609,Q1_percent,0.2260453800749162
1609,C2,-0.187069257661815
1610,C1,-0.03777418032898971
1610,Q1_percent,0.11469015530101892
1610,C2,-0.11699058850588719
1611,C1,-0.00453395977405996
1611,Q1_percent,0.17326137344756837
1611,C2,-0.1462210118404613
1612,C1,0.11178108871628412
1612,Q1_percent,0.06612619545661283
1612,C2,-0.03869068307840866
1613,C1,-0.0633186620142566
1613,Q1_percent,0.0667353903425386
1613,C2,-0.1371862300328529
1614,C1,0.039212278967515855
1614,Q1_percent,0.0996390613962885
1614,C2,-0.10218187800173216
1615,C1,-0.02155304383928259
1615,Q1_percent,0.1511395663380279
1615,C2,-0.1620853565908967
1616,C1,0.010241206455908041
1616,Q1_percent,0.08641399242650008
1616,C2,-0.06583410813638498
1617,C1,-0.14693813657787771
1617,Q1_percent,0.11027000145808406
1617,C2,-0.23677677587239218
1618,C1,-0.008849583116779991
1618,Q1_percent,0.17462295759470695
1618,C2,-0.10760849482711103
1619,C1,-0.13538718105335337
1619,Q1_percent,0.19045078578191033
1619,C2,-0.19672239721960785
1620,C1,-0.071944837995822
1620,Q1_percent,0.12448585197936077
1620,C2,-0.1908071579632164
1621,C1,0.06387124552029419
1621,Q1_percent,0.035530575854075444
1621,C2,-0.03816508754774729
1622,C1,0.02554705241282529
1622,Q1_percent,0.10319950450403063
1622,C2,-0.09377927285410438
1623,C1,0.02672857712564122
1623,Q1_percent,0.1271717809635561
1623,C2,-0.08014581475276987
1624,C1,-0.03643007100292905
1624,Q1_percent,0.1782892842350767
1624,C2,-0.08082079483603538
1625,C1,-0.1392464250950917
1625,Q1_percent,0.2328375956839274
1625,C2,-0.08458301517131141
1626,C1,-0.1398267847329964
1626,Q1_percent,0.23036094054533726
1626,C2,-0.12727056462319403
1627,C1,-0.014715555971701611
1627,Q1_percent,0.12657367458964533
1627,C2,-0.07180479138096785
1628,C1,-0.023301739387655666
1628,Q1_percent,0.16466250174684616
1628,C2,-0.1875936450520857
1629,C1,-0.12038481872803156
1629,Q1_percent,0.19997809920279846
1629,C2,-0.16103859837095538
1630,C1,0.04745789931926333
1630,Q1_percent,0.12779731408195785
1630,C2,-0.11756820263753286
1631,C1,-0.032000101410444376
1631,Q1_percent,0.11947075237425851
1631,C2,-0.14091003582216016
1632,C1,-0.06533863117977527
1632,Q1_percent,0.22908103745139602
1632,C2,-0.16930281141137038
1633,C1,-0.1043737247555753
1633,Q1_percent,0.18686756747857497
1633,C2,-0.12305108954432097
1634,C1,-0.0719119529681236
1634,Q1_percent,0.25335019533478365
1634,C2,-0.07507006118185244
1635,C1,-0.08185606686083857
1635,Q1_percent,0.1828974775187548
1635,C2,-0.16256649514570612
1636,C1,-0.0007918371066887954
1636,Q1_percent,0.1840245083885428
1636,C2,-0.12814492993095292
1637,C1,0.007605919835441483
1637,Q1_percent,0.11591112094047512
1637,C2,-0.10719001806879083
1638,C1,0.07346780899291766
1638,Q1_percent,0.09847809436933963
1638,C2,-0.005583594008799405
1639,C1,-0.02975948350343411
1639,Q1_percent,0.169179315312036
1639,C2,-0.08052268883037435
1640,C1,0.01755412701853698
1640,Q1_percent,0.10970936450752487
1640,C2,-0.07765040839997814
1641,C1,0.040021841551382595
1641,Q1_percent,0.10433412836029189
1641,C2,-0.0482340527776589
1642,C1,-0.06443742613481653
1642,Q1_percent,0.1280832020591156
1642,C2,-0.11149678057727307
1643,C1,0.04770698144502721
1643,Q1_percent,0.10165786819181774
1643,C2,-0.11221242844786194
1644,C1,-0.008465307303850854
1644,Q1_percent,0.13103105325685976
1644,C2,-0.14291704042324593
1645,C1,-0.04012776340569558
1645,Q1_percent,0.2187966860184937
1645,C2,-0.10851565811116262
1646,C1,-0.10235365586696717
1646,Q1_percent,0.09212641261403261
1646,C2,-0.16275052128279124
1647,C1,0.07947443920479397
1647,Q1_percent,0.027555358682657852
1647,C2,-0.09446121792689438
1648,C1,-0.04099549053564029
1648,Q1_percent,0.193206078552396
1648,C2,-0.13192569426160036
1649,C1,0.05167002212059862
1649,Q1_percent,0.13869443667875647
1649,C2,-0.07860943374955072
1650,C1,0.031861681541995944
1650,Q1_percent,0.10233584595816303
1650,C2,-0.043284967787948554
1651,C1,0.0058255188163166185
1651,Q1_percent,0.20323560222465553
1651,C2,-0.156208137881602
1652,C1,-0.02043043621005756
1652,Q1_percent,0.14416687357864527
1652,C2,-0.03991588833406186
1653,C1,-0.06887103767298487
1653,Q1_percent,0.2059113856182739
1653,C2,-0.14701635781636627
1654,C1,-0.017331329024149043
1654,Q1_percent,0.128319096730217
1654,C2,-0.13619918671258394
1655,C1,0.0125492873979193
1655,Q1_percent,0.14093730010594366
1655,C2,-0.1036888829411677
1656,C1,0.04062709806201593
1656,Q1_percent,0.09896768382151866
1656,C2,-0.02859780411583036
1657,C1,-0.1444460115118355
1657,Q1_percent,0.20705612470111898
1657,C2,-0.23523032540201938
1658,C1,-0.11084886923256208
1658,Q1_percent,0.06750785292165103
1658,C2,-0.14297267344286027
1659,C1,0.05130436756103712
1659,Q1_percent,0.09334767596855488
1659,C2,-0.11234677973207288
1660,C1,0.07288623710497481
1660,Q1_percent,0.10715999797753348
1660,C2,-0.056832134600895055
1661,C1,0.08252392187704365
1661,Q1_percent,0.09563960818369693
1661,C2,-0.08290637178636948
1662,C1,0.05792081234561781
1662,Q1_percent,0.07436069942089868
1662,C2,-0.030309555312197624
1663,C1,-0.13100043063393937
1663,Q1_percent,0.26287251874594875
1663,C2,-0.21249428931655742
1664,C1,-0.15366426466249317
1664,Q1_percent,0.2900981158906182
1664,C2,-0.22816572493898565
1665,C1,-0.0006644864433680554
1665,Q1_percent,0.1690742851785185
1665,C2,-0.14358659883635244
1666,C1,0.009282690522534201
1666,Q1_percent,0.12243412490849327
1666,C2,-0.03572094050059737
1667,C1,-0.02678606320096044
1667,Q1_percent,0.14303245232587475
1667,C2,-0.1152973697017344
1668,C1,0.051082665042346376
1668,Q1_percent,0.14123459991948167
1668,C2,-0.10991598176025333
1669,C1,-0.08381705947919606
1669,Q1_percent,0.33058514533640976
1669,C2,-0.18586102815131436
1670,C1,-0.07553645870406349
1670,Q1_percent,0.17232221782528315
1670,C2,-0.14997544624230144
1671,C1,-0.045752144549351864
1671,Q1_percent,0.1796767249585462
1671,C2,-0.1301643475203585
1672,C1,0.10617962142094152
1672,Q1_percent,0.07543074430791781
1672,C2,-0.07788689048692352
1673,C1,0.037517691194162435
1673,Q1_percent,0.16449858991368
1673,C2,-0.09472549419653924
1674,C1,0.04637295797767874
1674,Q1_percent,0.18799363248740605
1674,C2,-0.03429105078688731
1675,C1,0.0702659837807558
1675,Q1_percent,0.10094916038916725
1675,C2,0.007942174843119655
1676,C1,0.009989587602010701
1676,Q1_percent,0.11216850040909326
1676,C2,-0.1414081969074512
1677,C1,-0.029309671689018994
1677,Q1_percent,0.06177797462128062
1677,C2,-0.13794006101175874
1678,C1,-0.10101446571222225
1678,Q1_percent,0.15317903946639572
1678,C2,-0.039366289798328645
1679,C1,0.11079756034288775
1679,Q1_percent,0.062311797200026504
1679,C2,-0.026317653584231077
1680,C1,0.04071952430796468
1680,Q1_percent,0.13097269179491106
1680,C2,-0.04426782451426099
1681,C1,-0.09222206387771477
1681,Q1_percent,0.20372313301943404
1681,C2,-0.2113027685477885
1682,C1,0.04115462550094663
1682,Q1_percent,0.066912644563693
1682,C2,-0.10822244555649224
1683,C1,-0.10439018997706688
1683,Q1_percent,0.2626376942501529
1683,C2,-0.23375426507130354
1684,C1,-0.09633784773939308
1684,Q1_percent,0.1445388890071823
1684,C2,-0.16813710551145974
1685,C1,0.011890763557813839
1685,Q1_percent,0.14662310594495145
1685,C2,-0.11189661044882779
1686,C1,-0.1990426896644819
1686,Q1_percent,0.0778542416652182
1686,C2,-0.2568354043337336
1687,C1,0.06516792359949511
1687,Q1_percent,0.07938826841459719
1687,C2,-0.07863303873272699
1688,C1,0.06753380855488562
1688,Q1_percent,0.11065534779088507
1688,C2,-0.059771536497784696
1689,C1,-0.010232957086184038
1689,Q1_percent,0.1965737345002285
1689,C2,-0.10016017311982517
1690,C1,0.15771480002416446
1690,Q1_percent,0.00035020027451495867
1690,C2,-0.06353309312533809
1691,C1,-0.007105210804897742
1691,Q1_percent,0.17698331451960472
1691,C2,-0.11830584665392899
1692,C1,0.04446159164421304
1692,Q1_percent,0.1904916049293893
1692,C2,-0.06988858641888415
1693,C1,0.036332646332988335
1693,Q1_percent,0.15678220976213625
1693,C2,-0.07467929235742606
1694,C1,0.018078822254061357
1694,Q1_percent,0.1386675290330175
1694,C2,-0.09001859013398711
1695,C1,-0.02429786030676932
1695,Q1_percent,0.10760877898808956
1695,C2,-0.12179487418727478
1696,C1,-0.04297227133839828
1696,Q1_percent,0.12426439958221326
1696,C2,-0.14289043728543016
1697,C1,-0.037240222053649005
1697,Q1_percent,0.1358963649608338
1697,C2,-0.16635713159580046
1698,C1,-0.11099645812200644
1698,Q1_percent,0.26110998740720864
1698,C2,-0.24356587201707522
1699,C1,-0.04565858501778837
1699,Q1_percent,0.17409337365584004
1699,C2,-0.09508127489775449
1700,C1,-0.030590895874875405
1700,Q1_percent,0.2099118669978082
1700,C2,-0.14926315924501643
1701,C1,-0.0558370843502375
1701,Q1_percent,0.04237972158526771
1701,C2,-0.11541277826172287
1702,C1,-0.08653843403821312
1702,Q1_percent,0.24183022660989392
1702,C2,-0.16091621041977316
1703,C1,-0.06017186616638935
1703,Q1_percent,0.13977409837787558
1703,C2,-0.112471239114417
1704,C1,-0.10777972140133019
1704,Q1_percent,0.11263362234077141
1704,C2,-0.15654725892530055
1705,C1,-0.09841513535324721
1705,Q1_percent,0.09484676241620768
1705,C2,-0.15560431799573168
1706,C1,-0.041314798535589156
1706,Q1_percent,0.13427736208321508
1706,C2,-0.1827836278659827
1707,C1,0.07307264488058081
1707,Q1_percent,0.04276820616782137
1707,C2,-0.08433130558640219
1708,C1,0.0056452298695063435
1708,Q1_percent,0.1655428802683459
1708,C2,-0.09105146617641113
1709,C1,0.033049611273065584
1709,Q1_percent,0.09267099625356878
1709,C2,-0.15368007819836998
1710,C1,-0.048731299873008276
1710,Q1_percent,0.1267991923683912
1710,C2,-0.13862572812295074
1711,C1,-0.12779909060083944
1711,Q1_percent,0.1979108283938157
1711,C2,-0.17420386067504187
1712,C1,-0.037761897616526326
1712,Q1_percent,0.21296408907368794
1712,C2,-0.08473467107972908
1713,C1,-0.04245342061646595
1713,Q1_percent,0.18465011379096544
1713,C2,-0.08436244277312985
1714,C1,-0.17815071349130543
1714,Q1_percent,0.13911502383271504
1714,C2,-0.20832014710219057
1715,C1,-0.03871091432865425
1715,Q1_percent,0.2320154616734215
1715,C2,-0.14562063929212982
1716,C1,-0.036545318206925734
1716,Q1_percent,0.13986706108930544
1716,C2,-0.07849538289590054
1717,C1,0.06637417748466673
1717,Q1_percent,0.087232653795111
1717,C2,-0.05626529743612768
1718,C1,-0.10337634702328524
1718,Q1_percent,0.18605184353353674
1718,C2,-0.1280525980379048
1719,C1,-0.056736109453297816
1719,Q1_percent,0.13822858894721876
1719,C2,-0.1301486355916931
1720,C1,-0.018803801623058072
1720,Q1_percent,0.12025641290690603
1720,C2,-0.09299927305407245
1721,C1,-0.055533914141539784
1721,Q1_percent,0.1959384802406806
1721,C2,-0.1529518560070429
1722,C1,0.03590701720635523
1722,Q1_percent,0.13716115833456413
1722,C2,-0.06932959627130093
1723,C1,0.025514321548080032
1723,Q1_percent,0.14935293440082395
1723,C2,-0.0779248593459552
1724,C1,-0.10730305080017709
1724,Q1_percent,0.21860032988327396
1724,C2,-0.12669487865482365
1725,C1,-0.05875121931241703
1725,Q1_percent,0.10042572070757617
1725,C2,-0.15628880791947114
1726,C1,-0.09201965682193014
1726,Q1_percent,0.15627878712356544
1726,C2,-0.1761055613076717
1727,C1,-0.15410580891179249
1727,Q1_percent,0.1640304487855145
1727,C2,-0.1987166128103101
1728,C1,0.09366628269355758
1728,Q1_percent,0.07595145378564713
1728,C2,-0.04938741664966243
1729,C1,-0.026749250643307767
1729,Q1_percent,0.16766804919657546
1729,C2,-0.13387897831990966
1730,C1,-0.10352694942348642
1730,Q1_percent,0.21297465855053996
1730,C2,-0.09574486404688093
1731,C1,0.003414172959650586
1731,Q1_percent,0.12917927331682494
1731,C2,-0.15596954882445682
1732,C1,0.07395601947436245
1732,Q1_percent,0.18190285574207873
1732,C2,0.011435372019856466
1733,C1,-0.08263092661305362
1733,Q1_percent,0.15550970905661635
1733,C2,-0.12388360657748504
1734,C1,-0.0076401012481935125
1734,Q1_percent,0.13388010288424532
1734,C2,-0.12603178827265815
1735,C1,0.09947485200336992
1735,Q1_percent,0.10770143157616506
1735,C2,-0.05440951734315161
1736,C1,0.030402607506799063
1736,Q1_percent,0.1708349722075991
1736,C2,-0.10810614516311681
1737,C1,0.06814849980571189
1737,Q1_percent,0.14436189124618745
1737,C2,-0.06275075257919005
1738,C1,-0.0625226430460003
1738,Q1_percent,0.20114087660887567
1738,C2,-0.07208365249681585
1739,C1,-0.05575006239298842
1739,Q1_percent,0.09843176994826874
1739,C2,-0.13137987530455386
1740,C1,-0.08701796346885923
1740,Q1_percent,0.08984950146413233
1740,C2,-0.2030573429044785
1741,C1,-0.019970472404914705
1741,Q1_percent,0.1434789034682115
1741,C2,-0.11816103012798987
1742,C1,-0.026623481429467303
1742,Q1_percent,0.1409038620696511
1742,C2,-0.11413558147325242
1743,C1,0.0016168117410074265
1743,Q1_percent,0.17911944949446165
1743,C2,-0.11903403131130323
1744,C1,-0.1059261132952005
1744,Q1_percent,0.19211104044639485
1744,C2,-0.1176131366694904
1745,C1,0.053739690175737216
1745,Q1_percent,0.05167230700442204
1745,C2,-0.020003082831557568
1746,C1,-0.061869218293862265
1746,Q1_percent,0.2075365467725217
1746,C2,-0.13140029494979907
1747,C1,0.014054265234925393
1747,Q1_percent,0.07161622237287707
1747,C2,-0.06922304804754817
1748,C1,-0.018798910721231524
1748,Q1_percent,0.18874888410149662
1748,C2,-0.11269174302942965
1749,C1,0.0026886842644912395
1749,Q1_percent,0.08318002971441722
1749,C2,-0.07380931000515951
1750,C1,0.055813469767042545
1750,Q1_percent,0.06600390551363153
1750,C2,-0.12104237948941407
1751,C1,-0.0021268230876434545
1751,Q1_percent,0.22061635988221023
1751,C2,-0.11922418735237858
1752,C1,-0.09407052708253247
1752,Q1_percent,0.15131833729735966
1752,C2,-0.18922391254945073
1753,C1,0.0690390106241108
1753,Q1_percent,0.06933068624947099
1753,C2,-0.0532442721529925
1754,C1,0.032770998741284064
1754,Q1_percent,0.048810109057281885
1754,C2,-0.05328330994074258
1755,C1,0.10438296857659725
1755,Q1_percent,-0.006076444230011167
1755,C2,-0.05092628642099461
1756,C1,-0.10172518508874322
1756,Q1_percent,0.1768697297055129
1756,C2,-0.22790016733997817
1757,C1,-0.06074030341253382
1757,Q1_percent,0.12287853719711486
1757,C2,-0.20291057826784112
1758,C1,0.0005874717228018279
1758,Q1_percent,0.12279318864608377
1758,C2,-0.10239594717910681
1759,C1,-0.0405900129566229
1759,Q1_percent,0.26566156032160115
1759,C2,-0.12509262958341663
1760,C1,-0.10348831714863478
1760,Q1_percent,0.15442579377677798
1760,C2,-0.14298623280001432
1761,C1,0.15034847459528294
1761,Q1_percent,0.06177962265529527
1761,C2,0.005971872887577958
1762,C1,-0.10790146182237692
1762,Q1_percent,0.11270797030826742
1762,C2,-0.21064068096710334
1763,C1,-0.06848688095108657
1763,Q1_percent,0.16618575387548484
1763,C2,-0.13547113243614886
1764,C1,-0.02632810196898992
1764,Q1_percent,0.17064549014315283
1764,C2,-0.08024866268478269
1765,C1,0.05481749047221543
1765,Q1_percent,0.022035400151857114
1765,C2,-0.09726415996129734
1766,C1,0.05308906188344723
1766,Q1_percent,0.07739382208914998
1766,C2,-0.09241378850440841
1767,C1,-0.03758035059929592
1767,Q1_percent,0.19417435570923852
1767,C2,-0.12909704092723046
1768,C1,-0.08947874549637015
1768,Q1_percent,0.23571310231239306
1768,C2,-0.17278902065367563
1769,C1,0.07533022797922595
1769,Q1_percent,0.05230148900235979
1769,C2,-0.0015310479589233934
1770,C1,-0.06346702107125907
1770,Q1_percent,0.14595018206551427
1770,C2,-0.1352993467333135
1771,C1,0.09678160506280488
1771,Q1_percent,0.01872556757580092
1771,C2,-0.09139096919793814
1772,C1,0.05030378009651826
1772,Q1_percent,0.17227148760960723
1772,C2,-0.13524939713479608
1773,C1,0.07106456338269279
1773,Q1_percent,0.06016874006694486
1773,C2,-0.09896678588989923
1774,C1,-0.024498889488325716
1774,Q1_percent,0.18537957984266604
1774,C2,-0.12517837446918265
1775,C1,0.003868413454197111
1775,Q1_percent,0.1025631831816044
1775,C2,-0.06799480472840981
1776,C1,-0.018857988591169373
1776,Q1_percent,0.08835926091371146
1776,C2,-0.09341470576936002
1777,C1,-0.021416654052299873
1777,Q1_percent,0.20273657685170704
1777,C2,-0.12729820353707402
1778,C1,0.024990612540066185
1778,Q1_percent,0.0769232334403762
1778,C2,-0.11283078840356718
1779,C1,0.007288733509314836
1779,Q1_percent,0.16023461775097522
1779,C2,-0.03372465181617076
1780,C1,0.04517210704946047
1780,Q1_percent,0.04794312748935041
1780,C2,-0.023774522885792074
1781,C1,-0.023313562306045994
1781,Q1_percent,0.18943808572889922
1781,C2,-0.14363854646913304
1782,C1,-0.04238204556280337
1782,Q1_percent,0.22482363405981404
1782,C2,-0.16950699949374826
1783,C1,0.07832054444479887
1783,Q1_percent,0.11344200444231727
1783,C2,-0.10192925050057643
1784,C1,-0.01468019726726381
1784,Q1_percent,0.23312845561777354
1784,C2,-0.10932756014365569
1785,C1,-0.07813994326934416
1785,Q1_percent,0.10379569925067478
1785,C2,-0.13117060603713265
1786,C1,0.04782243807344143
1786,Q1_percent,0.15095811286049815
1786,C2,-0.03171188181156027
1787,C1,-0.003504296019229435
1787,Q1_percent,0.11168488741220933
1787,C2,-0.1103077093562109
1788,C1,0.015394906141266505
1788,Q1_percent,0.1194251856058481
1788,C2,-0.1186021383404148
1789,C1,-0.007484507246915997
1789,Q1_percent,0.178911293992523
1789,C2,-0.04195803995007124
1790,C1,0.012998427744631131
1790,Q1_percent,0.06134850620511332
1790,C2,-0.13645360244917157
1791,C1,-0.049225588073601424
1791,Q1_percent,0.12073864542089252
