model_id,model_name,barcode,policy_table9,k,outer_fold,future_point_count,soh_mse,soh_rmse,soh_mae
M2,早期运行特征 Ridge（运行后基线）,EL150800463871,5.4C(60%)-3.6C,20,5,538,0.002244058819613608,0.04737149796674798,0.03568973387419178
M3,策略＋早期特征联合 Ridge,EL150800453113,5.4C(50%)-3C,20,1,698,0.0014508259701505523,0.03808970950467531,0.025628988083824192
M3,策略＋早期特征联合 Ridge,EL150800460478,4.4C(24%)-5C,20,1,473,7.339299316711035e-05,0.008566971061414318,0.006125316778904824
M3,策略＋早期特征联合 Ridge,EL150800460511,5.6C(38%)-4.25C,20,1,457,9.90740633244603e-05,0.00995359549732961,0.007749534804971138
M3,策略＋早期特征联合 Ridge,EL150800460518,1C(4%)-6C,20,1,279,0.00616000132861283,0.07848567594544134,0.06406225586037825
M3,策略＋早期特征联合 Ridge,EL150800460608,5.2C(37%)-4.5C,20,1,471,0.00016960064118412226,0.013023081094123704,0.007247100612659014
M3,策略＋早期特征联合 Ridge,EL150800460611,4.8C(80%)-4.8C,20,1,440,0.001745061559485038,0.041773933971856636,0.027212963741394824
M3,策略＋早期特征联合 Ridge,EL150800460613,6C(4%)-4.75C,20,1,466,1.6030283539848095e-05,0.00400378365297728,0.002591488438188898
M3,策略＋早期特征联合 Ridge,EL150800460614,4.9C(27%)-4.75C,20,1,447,0.00016234349773120804,0.012741408781261515,0.008006345067170028
M3,策略＋早期特征联合 Ridge,EL150800465027,4.8C(80%)-4.8C,20,1,849,0.0002535904804674496,0.015924524497373527,0.010310561712064311
M3,策略＋早期特征联合 Ridge,EL150800460486,3.6C(80%)-3.6C,20,2,2139,0.00612900636047082,0.07828797072648402,0.05760102732989129
M3,策略＋早期特征联合 Ridge,EL150800460498,6C(31%)-4.25C,20,2,441,0.0002791273973518914,0.016707106193230813,0.009045313528393576
M3,策略＋早期特征联合 Ridge,EL150800460501,4.65C(69%)-6C,20,2,506,2.6194959884124107e-05,0.005118101199089766,0.004587576409279956
M3,策略＋早期特征联合 Ridge,EL150800460522,5.4C(50%)-3.6C,20,2,836,0.005162166215062015,0.07184821650578402,0.051119778279094995
M3,策略＋早期特征联合 Ridge,EL150800460525,6C(50%)-3C,20,2,721,9.182973298005574e-05,0.00958278315418103,0.0056192013474744154
M3,策略＋早期特征联合 Ridge,EL150800460618,7C(40%)-3C,20,2,681,0.0010046560143369427,0.031696309159536896,0.016285025342701636
M3,策略＋早期特征联合 Ridge,EL150800460659,5.4C(80%)-5.4C,20,2,849,0.001052698515589938,0.03244531577269573,0.02067315345774389
M3,策略＋早期特征联合 Ridge,EL150800464977,4C(80%)-4C,20,2,1413,0.005469516668951408,0.07395618073529357,0.05170294261027035
M3,策略＋早期特征联合 Ridge,EL150800460485,7C(40%)-3.6C,20,3,595,0.00020587606075992033,0.014348381816773637,0.0085251780331637
M3,策略＋早期特征联合 Ridge,EL150800460506,6C(50%)-3.6C,20,3,683,0.0020504759360796604,0.04528218122042776,0.02571428927285618
M3,策略＋早期特征联合 Ridge,EL150800460507,6C(30%)-3.6C,20,3,839,0.001247946325720833,0.0353262837802228,0.02161346174068482
M3,策略＋早期特征联合 Ridge,EL150800460603,4.65C(19%)-4.85C,20,3,468,0.0004464578488192534,0.021129549186370576,0.012275431610313482
M3,策略＋早期特征联合 Ridge,EL150800460630,5.4C(70%)-3C,20,3,996,0.0008353481192736387,0.028902389508025778,0.017845765330139728
M3,策略＋早期特征联合 Ridge,EL150800460634,3.6C(30%)-6C,20,3,490,0.0022783697043951777,0.04773227110032769,0.04303774826741502
M3,策略＋早期特征联合 Ridge,EL150800463208,4C(40%)-6C,20,3,462,0.0011203735783679861,0.03347198199043472,0.027728420294477384
M3,策略＋早期特征联合 Ridge,EL150800463882,5.4C(40%)-3.6C,20,3,767,0.0008964277272693867,0.029940402924299243,0.015869712798041443
M3,策略＋早期特征联合 Ridge,EL150800460466,4C(13%)-5C,20,4,456,0.00018692344659507461,0.013671994974950606,0.00871051001701302
M3,策略＋早期特征联合 Ridge,EL150800460513,5.6C(65%)-3C,20,4,408,0.00121848439454352,0.03490679582178118,0.017922140639283733
M3,策略＋早期特征联合 Ridge,EL150800460615,6C(40%)-3C,20,4,688,0.00012520492273193198,0.011189500557751985,0.007657614993601083
M3,策略＋早期特征联合 Ridge,EL150800460628,5.2C(71%)-3C,20,4,442,0.0011928477245272615,0.03453762766212036,0.019937088876966307
M3,策略＋早期特征联合 Ridge,EL150800460655,3.6C(22%)-5.5C,20,4,423,0.0010692570735503061,0.03269949653359064,0.02642529001084856
M3,策略＋早期特征联合 Ridge,EL150800463229,7C(30%)-3.6C,20,4,945,0.00039115360989671103,0.01977760374506252,0.01154383491563096
M3,策略＋早期特征联合 Ridge,EL150800464881,5.4C(60%)-3C,20,4,767,0.0010198069031785609,0.0319344156542524,0.019073102488097314
M3,策略＋早期特征联合 Ridge,EL150800464883,4.4C(80%)-4.4C,20,4,1053,0.004040949247644156,0.06356846110803813,0.04222271624896685
M3,策略＋早期特征联合 Ridge,EL150800440551,4.4C(55%)-6C,20,5,440,0.0036168098885721177,0.06013991925977385,0.04445339802256327
M3,策略＋早期特征联合 Ridge,EL150800453773,6C(60%)-3C,20,5,596,0.0008257008685707263,0.028735011198374818,0.013539635503737445
M3,策略＋早期特征联合 Ridge,EL150800460602,2C(2%)-5C,20,5,417,0.00029914792347298074,0.017295893254555567,0.009770462093817092
M3,策略＋早期特征联合 Ridge,EL150800460604,4.9C(69%)-4.25C,20,5,477,0.0010528984708591134,0.032448397046065516,0.01587883446688985
M3,策略＋早期特征联合 Ridge,EL150800460627,5.6C(58%)-3.5C,20,5,438,0.001198006214697244,0.03461222637591006,0.016758319915227426
M3,策略＋早期特征联合 Ridge,EL150800460640,6C(40%)-3.6C,20,5,710,0.0003167873751994014,0.017798521713878416,0.011591845179057264
M3,策略＋早期特征联合 Ridge,EL150800460641,5.2C(58%)-4C,20,5,499,0.0003615385152547742,0.01901416617300833,0.010658811150906607
M3,策略＋早期特征联合 Ridge,EL150800463871,5.4C(60%)-3.6C,20,5,538,0.001601503711323213,0.04001879197731002,0.030938827630423858
M4,P3 策略先验＋早期残差 Ridge,EL150800453113,5.4C(50%)-3C,20,1,698,0.0022974958808701265,0.047932200876551936,0.03236839101373744
M4,P3 策略先验＋早期残差 Ridge,EL150800460478,4.4C(24%)-5C,20,1,473,0.004743033436589531,0.06886968445251895,0.049254842750278235
M4,P3 策略先验＋早期残差 Ridge,EL150800460511,5.6C(38%)-4.25C,20,1,457,0.0012327742781435207,0.03511088546510214,0.025322399779884482
M4,P3 策略先验＋早期残差 Ridge,EL150800460518,1C(4%)-6C,20,1,279,0.002566605013002005,0.05066167203125065,0.04354962254360087
M4,P3 策略先验＋早期残差 Ridge,EL150800460608,5.2C(37%)-4.5C,20,1,471,0.0024174722946029925,0.049167797333244376,0.03344658909242472
M4,P3 策略先验＋早期残差 Ridge,EL150800460611,4.8C(80%)-4.8C,20,1,440,0.0023137693536842054,0.04810165645468153,0.031793089635592665
M4,P3 策略先验＋早期残差 Ridge,EL150800460613,6C(4%)-4.75C,20,1,466,0.00023517228792631237,0.015335328099728169,0.008984296340321933
M4,P3 策略先验＋早期残差 Ridge,EL150800460614,4.9C(27%)-4.75C,20,1,447,0.0020289806454040636,0.0450442076787245,0.02945953694694555
M4,P3 策略先验＋早期残差 Ridge,EL150800465027,4.8C(80%)-4.8C,20,1,849,0.000786516267417879,0.028044897350817295,0.015402409237322598
M4,P3 策略先验＋早期残差 Ridge,EL150800460486,3.6C(80%)-3.6C,20,2,2139,0.00028863132633679046,0.016989153196577823,0.012662885226506479
M4,P3 策略先验＋早期残差 Ridge,EL150800460498,6C(31%)-4.25C,20,2,441,9.620953795070331e-05,0.009808646081427513,0.0060083144637447525
M4,P3 策略先验＋早期残差 Ridge,EL150800460501,4.65C(69%)-6C,20,2,506,0.0037457024067559493,0.06120214380849701,0.04090659680087636
M4,P3 策略先验＋早期残差 Ridge,EL150800460522,5.4C(50%)-3.6C,20,2,836,0.005777323345588869,0.0760087057223636,0.05482971326347951
M4,P3 策略先验＋早期残差 Ridge,EL150800460525,6C(50%)-3C,20,2,721,0.00036855181889576896,0.019197703479733427,0.013647092028603794
M4,P3 策略先验＋早期残差 Ridge,EL150800460618,7C(40%)-3C,20,2,681,0.001515049472093032,0.038923636419186634,0.020636533088289305
M4,P3 策略先验＋早期残差 Ridge,EL150800460659,5.4C(80%)-5.4C,20,2,849,0.00894852565401854,0.094596647160555,0.07179346834862309
M4,P3 策略先验＋早期残差 Ridge,EL150800464977,4C(80%)-4C,20,2,1413,0.00214165259784815,0.04627799258662966,0.028757177933986192
M4,P3 策略先验＋早期残差 Ridge,EL150800460485,7C(40%)-3.6C,20,3,595,0.003353427045429134,0.057908782109703655,0.03578343719953709
M4,P3 策略先验＋早期残差 Ridge,EL150800460506,6C(50%)-3.6C,20,3,683,0.0011493800692022446,0.033902508302517155,0.0184153636931664
M4,P3 策略先验＋早期残差 Ridge,EL150800460507,6C(30%)-3.6C,20,3,839,0.002822745637847139,0.05312951757589315,0.03431351419656337
M4,P3 策略先验＋早期残差 Ridge,EL150800460603,4.65C(19%)-4.85C,20,3,468,0.004399038105365834,0.06632524485718717,0.045802003919561574
M4,P3 策略先验＋早期残差 Ridge,EL150800460630,5.4C(70%)-3C,20,3,996,0.0033590451496650804,0.05795727003288785,0.03797561790576466
M4,P3 策略先验＋早期残差 Ridge,EL150800460634,3.6C(30%)-6C,20,3,490,0.004904369974063027,0.07003120714412273,0.05973124673922076
M4,P3 策略先验＋早期残差 Ridge,EL150800463208,4C(40%)-6C,20,3,462,0.002942572153218274,0.054245480486564725,0.040950225754072436
M4,P3 策略先验＋早期残差 Ridge,EL150800463882,5.4C(40%)-3.6C,20,3,767,0.0019535927550953483,0.044199465552146086,0.028593954749587834
M4,P3 策略先验＋早期残差 Ridge,EL150800460466,4C(13%)-5C,20,4,456,0.0001915199793213939,0.013839074366495539,0.00876508157693048
M4,P3 策略先验＋早期残差 Ridge,EL150800460513,5.6C(65%)-3C,20,4,408,0.0009558546573630749,0.030916899219732157,0.01576149846176066
M4,P3 策略先验＋早期残差 Ridge,EL150800460615,6C(40%)-3C,20,4,688,0.000137474418471231,0.011724948548766899,0.0054635453308149945
M4,P3 策略先验＋早期残差 Ridge,EL150800460628,5.2C(71%)-3C,20,4,442,0.0016157004768315847,0.040195776853191735,0.02390440211580712
M4,P3 策略先验＋早期残差 Ridge,EL150800460655,3.6C(22%)-5.5C,20,4,423,0.00036462365114341914,0.019095121134557358,0.01601792984869261
M4,P3 策略先验＋早期残差 Ridge,EL150800463229,7C(30%)-3.6C,20,4,945,0.003312154627065483,0.05755132167957121,0.03851799199597124
M4,P3 策略先验＋早期残差 Ridge,EL150800464881,5.4C(60%)-3C,20,4,767,0.003140012660698644,0.05603581587430172,0.036316226006026756
M4,P3 策略先验＋早期残差 Ridge,EL150800464883,4.4C(80%)-4.4C,20,4,1053,5.1285893979893796e-05,0.007161417037143822,0.00406379905550446
M4,P3 策略先验＋早期残差 Ridge,EL150800440551,4.4C(55%)-6C,20,5,440,0.004091083371848603,0.06396157730894855,0.04840841611427671
M4,P3 策略先验＋早期残差 Ridge,EL150800453773,6C(60%)-3C,20,5,596,0.0014996256757533266,0.038725000655304403,0.025764261643970044
M4,P3 策略先验＋早期残差 Ridge,EL150800460602,2C(2%)-5C,20,5,417,0.0023126655618328808,0.04809018155333665,0.031592798140458206
M4,P3 策略先验＋早期残差 Ridge,EL150800460604,4.9C(69%)-4.25C,20,5,477,0.000388178181160451,0.01970223797339914,0.01562791640969952
M4,P3 策略先验＋早期残差 Ridge,EL150800460627,5.6C(58%)-3.5C,20,5,438,0.0015824138186959179,0.039779565340711275,0.01972906194499415
M4,P3 策略先验＋早期残差 Ridge,EL150800460640,6C(40%)-3.6C,20,5,710,0.00027377694106232056,0.016546206243798624,0.008257818590002462
M4,P3 策略先验＋早期残差 Ridge,EL150800460641,5.2C(58%)-4C,20,5,499,0.0005492375031565494,0.02343581667355651,0.017756848815671262
M4,P3 策略先验＋早期残差 Ridge,EL150800463871,5.4C(60%)-3.6C,20,5,538,0.00038860621934847775,0.019713097659892972,0.017418077845842584
M1,策略参数 Ridge（设计前基线）,EL150800453113,5.4C(50%)-3C,50,1,668,0.0003304957782102039,0.018179542849318404,0.012864337772195403
M1,策略参数 Ridge（设计前基线）,EL150800460478,4.4C(24%)-5C,50,1,443,0.0012602103482827636,0.0354994415207164,0.02264276947353381
M1,策略参数 Ridge（设计前基线）,EL150800460511,5.6C(38%)-4.25C,50,1,427,0.0014116745135485309,0.03757225723254501,0.019136641372703923
M1,策略参数 Ridge（设计前基线）,EL150800460518,1C(4%)-6C,50,1,249,0.0054682195699540335,0.07394741084009658,0.0612980156618314
M1,策略参数 Ridge（设计前基线）,EL150800460608,5.2C(37%)-4.5C,50,1,441,0.0013875250333234446,0.03724949708819496,0.02018294517570365
M1,策略参数 Ridge（设计前基线）,EL150800460611,4.8C(80%)-4.8C,50,1,410,0.002085157352889097,0.04566352322028051,0.030656071595212536
M1,策略参数 Ridge（设计前基线）,EL150800460613,6C(4%)-4.75C,50,1,436,0.0010339232785579748,0.03215467739782153,0.018947128657928636
M1,策略参数 Ridge（设计前基线）,EL150800460614,4.9C(27%)-4.75C,50,1,417,0.001511135479418174,0.03887332606580216,0.023573639998402836
M1,策略参数 Ridge（设计前基线）,EL150800465027,4.8C(80%)-4.8C,50,1,819,0.0029364192745103854,0.054188737524603625,0.03544510055182774
M1,策略参数 Ridge（设计前基线）,EL150800460486,3.6C(80%)-3.6C,50,2,2109,0.012660112948070314,0.1125171673482332,0.0972805483717729
M1,策略参数 Ridge（设计前基线）,EL150800460498,6C(31%)-4.25C,50,2,411,0.0014418529358328,0.037971738646430185,0.02049367690288542
M1,策略参数 Ridge（设计前基线）,EL150800460501,4.65C(69%)-6C,50,2,476,4.5259865392692614e-05,0.0067275452724372365,0.00606780083316894
M1,策略参数 Ridge（设计前基线）,EL150800460522,5.4C(50%)-3.6C,50,2,806,0.004304605414336862,0.06560949180062944,0.04624078958494866
M1,策略参数 Ridge（设计前基线）,EL150800460525,6C(50%)-3C,50,2,691,0.0009747929020273452,0.03122167359427334,0.020816870354574364
M1,策略参数 Ridge（设计前基线）,EL150800460618,7C(40%)-3C,50,2,651,2.0051360521866607e-05,0.00447787455405649,0.0035537370258964802
M1,策略参数 Ridge（设计前基线）,EL150800460659,5.4C(80%)-5.4C,50,2,819,0.005499236457714991,0.07415683689124686,0.05270417816229297
M1,策略参数 Ridge（设计前基线）,EL150800464977,4C(80%)-4C,50,2,1383,0.011124447688959007,0.10547249731071606,0.08502415729696494
M1,策略参数 Ridge（设计前基线）,EL150800460485,7C(40%)-3.6C,50,3,565,9.717813124081903e-05,0.009857896897453282,0.00589641556431835
M1,策略参数 Ridge（设计前基线）,EL150800460506,6C(50%)-3.6C,50,3,653,0.0004763309943468071,0.021825008461551786,0.013897649281235245
M1,策略参数 Ridge（设计前基线）,EL150800460507,6C(30%)-3.6C,50,3,809,0.004454401269717305,0.06674130107899684,0.046073603887995564
M1,策略参数 Ridge（设计前基线）,EL150800460603,4.65C(19%)-4.85C,50,3,438,0.00042320764853096395,0.020572011290366433,0.016209458909043073
M1,策略参数 Ridge（设计前基线）,EL150800460630,5.4C(70%)-3C,50,3,966,0.0038581583864829385,0.06211407559066575,0.0418809626066029
M1,策略参数 Ridge（设计前基线）,EL150800460634,3.6C(30%)-6C,50,3,460,0.0013502200359627073,0.03674534032993445,0.03229319575729689
M1,策略参数 Ridge（设计前基线）,EL150800463208,4C(40%)-6C,50,3,432,0.0009783832472530197,0.03127911838995818,0.026232591070380853
M1,策略参数 Ridge（设计前基线）,EL150800463882,5.4C(40%)-3.6C,50,3,737,0.002324165195368716,0.04820959650701005,0.03181120314761893
M1,策略参数 Ridge（设计前基线）,EL150800460466,4C(13%)-5C,50,4,426,0.00042814000089987775,0.020691544188384727,0.01626655914295207
M1,策略参数 Ridge（设计前基线）,EL150800460513,5.6C(65%)-3C,50,4,378,0.002091395013421233,0.04573177247189565,0.02687392746114884
M1,策略参数 Ridge（设计前基线）,EL150800460615,6C(40%)-3C,50,4,658,0.00032079081822603483,0.017910634221769892,0.011952293378798674
M1,策略参数 Ridge（设计前基线）,EL150800460628,5.2C(71%)-3C,50,4,412,0.002028056979734821,0.04503395363206323,0.028479695137365087
M1,策略参数 Ridge（设计前基线）,EL150800460655,3.6C(22%)-5.5C,50,4,393,0.0011725869473486832,0.03424305692178611,0.02752748014613839
M1,策略参数 Ridge（设计前基线）,EL150800463229,7C(30%)-3.6C,50,4,915,0.006039872211385182,0.07771661477049281,0.05662302796060015
M1,策略参数 Ridge（设计前基线）,EL150800464881,5.4C(60%)-3C,50,4,737,0.0001673637541219344,0.012936914397256187,0.007616290887885805
M1,策略参数 Ridge（设计前基线）,EL150800464883,4.4C(80%)-4.4C,50,4,1023,0.005518252422300699,0.07428494075046907,0.05252749009036974
M1,策略参数 Ridge（设计前基线）,EL150800440551,4.4C(55%)-6C,50,5,410,0.0014823313440233343,0.03850105640139416,0.031531426153571046
M1,策略参数 Ridge（设计前基线）,EL150800453773,6C(60%)-3C,50,5,566,0.0010611174734578477,0.032574798133800424,0.015945121529579054
M1,策略参数 Ridge（设计前基线）,EL150800460602,2C(2%)-5C,50,5,387,0.0003728991566317284,0.019310597003503762,0.012254052811669252
M1,策略参数 Ridge（设计前基线）,EL150800460604,4.9C(69%)-4.25C,50,5,447,0.001540179284505363,0.039245117970333115,0.019638057447204295
M1,策略参数 Ridge（设计前基线）,EL150800460627,5.6C(58%)-3.5C,50,5,408,0.0018389812024032833,0.04288334411404133,0.022084754148430485
M1,策略参数 Ridge（设计前基线）,EL150800460640,6C(40%)-3.6C,50,5,680,0.000557273617866064,0.023606643511225055,0.01564422419921081
M1,策略参数 Ridge（设计前基线）,EL150800460641,5.2C(58%)-4C,50,5,469,0.0014357955399129957,0.037891892799291456,0.018389314081084487
M1,策略参数 Ridge（设计前基线）,EL150800463871,5.4C(60%)-3.6C,50,5,508,0.0020744325967247193,0.045545939409838934,0.03509566884839404
M2,早期运行特征 Ridge（运行后基线）,EL150800453113,5.4C(50%)-3C,50,1,668,0.002388118490177339,0.048868379246475316,0.03306317391497958
M2,早期运行特征 Ridge（运行后基线）,EL150800460478,4.4C(24%)-5C,50,1,443,0.000148904468947847,0.012202641883946565,0.008751822294886018
M2,早期运行特征 Ridge（运行后基线）,EL150800460511,5.6C(38%)-4.25C,50,1,427,0.00022187566181378968,0.014895491325021463,0.008880456524373479
M2,早期运行特征 Ridge（运行后基线）,EL150800460518,1C(4%)-6C,50,1,249,0.00609179205476862,0.07804993308625331,0.0648346537391265
M2,早期运行特征 Ridge（运行后基线）,EL150800460608,5.2C(37%)-4.5C,50,1,441,0.00038045730454696556,0.019505314776925943,0.010561946780430846
M2,早期运行特征 Ridge（运行后基线）,EL150800460611,4.8C(80%)-4.8C,50,1,410,0.0015616654124885852,0.03951791255226654,0.026458896382549914
M2,早期运行特征 Ridge（运行后基线）,EL150800460613,6C(4%)-4.75C,50,1,436,0.00040997214361731377,0.02024776885529153,0.012118848699052614
M2,早期运行特征 Ridge（运行后基线）,EL150800460614,4.9C(27%)-4.75C,50,1,417,1.2360886001926726e-05,0.0035158051712128086,0.002675105903643839
M2,早期运行特征 Ridge（运行后基线）,EL150800465027,4.8C(80%)-4.8C,50,1,819,0.001045191514551652,0.03232942180973319,0.019250211696801432
M2,早期运行特征 Ridge（运行后基线）,EL150800460486,3.6C(80%)-3.6C,50,2,2109,0.005542369905315538,0.07444709467343597,0.05378356690097087
M2,早期运行特征 Ridge（运行后基线）,EL150800460498,6C(31%)-4.25C,50,2,411,9.65752711044268e-05,0.009827271803732041,0.006044890877615409
M2,早期运行特征 Ridge（运行后基线）,EL150800460501,4.65C(69%)-6C,50,2,476,0.000262917638749712,0.016214735235264004,0.00925586616650737
M2,早期运行特征 Ridge（运行后基线）,EL150800460522,5.4C(50%)-3.6C,50,2,806,0.005966413411635553,0.07724256217679183,0.05650609637989375
M2,早期运行特征 Ridge（运行后基线）,EL150800460525,6C(50%)-3C,50,2,691,0.0008847683315298863,0.029745055581220325,0.019891419171356808
M2,早期运行特征 Ridge（运行后基线）,EL150800460618,7C(40%)-3C,50,2,651,0.0002925907003507039,0.017105282819956644,0.009610092157279702
M2,早期运行特征 Ridge（运行后基线）,EL150800460659,5.4C(80%)-5.4C,50,2,819,0.001028892419890404,0.03207635297053585,0.02049985074015647
M2,早期运行特征 Ridge（运行后基线）,EL150800464977,4C(80%)-4C,50,2,1383,0.002619688397281244,0.05118289164634257,0.03256590227055041
M2,早期运行特征 Ridge（运行后基线）,EL150800460485,7C(40%)-3.6C,50,3,565,0.0016725327398815176,0.04089661037153956,0.027034890480603643
M2,早期运行特征 Ridge（运行后基线）,EL150800460506,6C(50%)-3.6C,50,3,653,0.002126569531641513,0.04611474310501483,0.02673285591513218
M2,早期运行特征 Ridge（运行后基线）,EL150800460507,6C(30%)-3.6C,50,3,809,7.825848379224525e-06,0.0027974717834545757,0.0015666886468776323
M2,早期运行特征 Ridge（运行后基线）,EL150800460603,4.65C(19%)-4.85C,50,3,438,0.0009880814207360714,0.03143376243366472,0.017939182516881255
M2,早期运行特征 Ridge（运行后基线）,EL150800460630,5.4C(70%)-3C,50,3,966,0.00020624042883624432,0.014361073387328829,0.009948203277802376
M2,早期运行特征 Ridge（运行后基线）,EL150800460634,3.6C(30%)-6C,50,3,460,0.0011525882425442665,0.0339497900220939,0.02759544717813766
M2,早期运行特征 Ridge（运行后基线）,EL150800463208,4C(40%)-6C,50,3,432,0.00019113569273670366,0.013825183280401878,0.012288624279527996
M2,早期运行特征 Ridge（运行后基线）,EL150800463882,5.4C(40%)-3.6C,50,3,737,0.0017078169053968526,0.04132574143795671,0.02401989198739219
M2,早期运行特征 Ridge（运行后基线）,EL150800460466,4C(13%)-5C,50,4,426,0.0004727008108166236,0.021741683716230985,0.017028223830105767
M2,早期运行特征 Ridge（运行后基线）,EL150800460513,5.6C(65%)-3C,50,4,378,0.0008282307093651063,0.02877899771300429,0.015160398344809865
M2,早期运行特征 Ridge（运行后基线）,EL150800460615,6C(40%)-3C,50,4,658,0.00035744482692986963,0.018906211331990067,0.012550508571924308
M2,早期运行特征 Ridge（运行后基线）,EL150800460628,5.2C(71%)-3C,50,4,412,0.0005571137181820888,0.023603256516465877,0.013935544826856638
M2,早期运行特征 Ridge（运行后基线）,EL150800460655,3.6C(22%)-5.5C,50,4,393,0.0017431465276369685,0.04175100630687802,0.03251096687549441
M2,早期运行特征 Ridge（运行后基线）,EL150800463229,7C(30%)-3.6C,50,4,915,7.628869182753416e-05,0.008734339804904212,0.004883908380479019
M2,早期运行特征 Ridge（运行后基线）,EL150800464881,5.4C(60%)-3C,50,4,737,0.0027753638914250456,0.0526817225555984,0.03429542559083015
M2,早期运行特征 Ridge（运行后基线）,EL150800464883,4.4C(80%)-4.4C,50,4,1023,0.005346359049110343,0.07311880092773912,0.051389426459700724
M2,早期运行特征 Ridge（运行后基线）,EL150800440551,4.4C(55%)-6C,50,5,410,0.004780239086301543,0.06913927311088498,0.05518171607503416
M2,早期运行特征 Ridge（运行后基线）,EL150800453773,6C(60%)-3C,50,5,566,3.522493193054196e-05,0.005935059555770435,0.004936008096673239
M2,早期运行特征 Ridge（运行后基线）,EL150800460602,2C(2%)-5C,50,5,387,0.000720697495040935,0.026845809636532384,0.016706264123690744
M2,早期运行特征 Ridge（运行后基线）,EL150800460604,4.9C(69%)-4.25C,50,5,447,0.0006015448544405728,0.024526411364905645,0.012850537228492455
M2,早期运行特征 Ridge（运行后基线）,EL150800460627,5.6C(58%)-3.5C,50,5,408,0.0010963830330685004,0.03311167517762429,0.01635904684017411
M2,早期运行特征 Ridge（运行后基线）,EL150800460640,6C(40%)-3.6C,50,5,680,0.0009519498513703258,0.030853684567168405,0.020296534297798353
M2,早期运行特征 Ridge（运行后基线）,EL150800460641,5.2C(58%)-4C,50,5,469,9.053685857728232e-05,0.009515085841824146,0.00756438889763038
M2,早期运行特征 Ridge（运行后基线）,EL150800463871,5.4C(60%)-3.6C,50,5,508,0.0017070675819139333,0.041316674381101065,0.03232647647774896
M3,策略＋早期特征联合 Ridge,EL150800453113,5.4C(50%)-3C,50,1,668,0.0023871023578806326,0.048857981516643036,0.03305567515096957
M3,策略＋早期特征联合 Ridge,EL150800460478,4.4C(24%)-5C,50,1,443,0.0015032501213808505,0.0387717696446893,0.02400752335546509
M3,策略＋早期特征联合 Ridge,EL150800460511,5.6C(38%)-4.25C,50,1,427,0.00011691856319864444,0.010812888753642315,0.008553204090212558
M3,策略＋早期特征联合 Ridge,EL150800460518,1C(4%)-6C,50,1,249,0.00636324959835243,0.07976997930520247,0.06630010955356024
M3,策略＋早期特征联合 Ridge,EL150800460608,5.2C(37%)-4.5C,50,1,441,3.2183286549218585e-05,0.005673031513152257,0.004835121057322887
M3,策略＋早期特征联合 Ridge,EL150800460611,4.8C(80%)-4.8C,50,1,410,0.0013607679827144527,0.036888588787244936,0.024812345415207493
M3,策略＋早期特征联合 Ridge,EL150800460613,6C(4%)-4.75C,50,1,436,5.317520574309921e-05,0.007292133140796265,0.004360747712753814
M3,策略＋早期特征联合 Ridge,EL150800460614,4.9C(27%)-4.75C,50,1,417,0.0009117408508385759,0.03019504679311784,0.018398641996486116
M3,策略＋早期特征联合 Ridge,EL150800465027,4.8C(80%)-4.8C,50,1,819,0.000992965539629923,0.031511355725038596,0.01877175909098708
M3,策略＋早期特征联合 Ridge,EL150800460486,3.6C(80%)-3.6C,50,2,2109,0.006313798151283689,0.07945941197418774,0.0590874130898911
M3,策略＋早期特征联合 Ridge,EL150800460498,6C(31%)-4.25C,50,2,411,0.0001248922378952909,0.011175519580551541,0.006664623572580306
M3,策略＋早期特征联合 Ridge,EL150800460501,4.65C(69%)-6C,50,2,476,5.497431228257308e-05,0.007414466419276108,0.005216840243987052
M3,策略＋早期特征联合 Ridge,EL150800460522,5.4C(50%)-3.6C,50,2,806,0.005336093373335231,0.07304856859196647,0.05269223862475491
M3,策略＋早期特征联合 Ridge,EL150800460525,6C(50%)-3C,50,2,691,0.00029401221778328426,0.017146784473576503,0.012185095295408276
M3,策略＋早期特征联合 Ridge,EL150800460618,7C(40%)-3C,50,2,651,0.0006819587999898771,0.026114340887525327,0.01377097777614705
M3,策略＋早期特征联合 Ridge,EL150800460659,5.4C(80%)-5.4C,50,2,819,0.0008171140729688743,0.028585207240264577,0.018226067522932536
M3,策略＋早期特征联合 Ridge,EL150800464977,4C(80%)-4C,50,2,1383,0.003549820229396977,0.05958036781857743,0.03922658927642238
M3,策略＋早期特征联合 Ridge,EL150800460485,7C(40%)-3.6C,50,3,565,0.0011686319752444245,0.034185259619380175,0.02232035465025385
M3,策略＋早期特征联合 Ridge,EL150800460506,6C(50%)-3.6C,50,3,653,0.0019389934938658388,0.04403400383641986,0.02523862265697136
M3,策略＋早期特征联合 Ridge,EL150800460507,6C(30%)-3.6C,50,3,809,0.000914867299507831,0.03024677337349938,0.018635317892594806
M3,策略＋早期特征联合 Ridge,EL150800460603,4.65C(19%)-4.85C,50,3,438,0.0004269539672466222,0.020662864449214734,0.011989548328526101
M3,策略＋早期特征联合 Ridge,EL150800460630,5.4C(70%)-3C,50,3,966,0.00019512526937079516,0.013968724686627451,0.009722232303357805
M3,策略＋早期特征联合 Ridge,EL150800460634,3.6C(30%)-6C,50,3,460,0.0009021339241104284,0.03003554434516592,0.02639411821503839
M3,策略＋早期特征联合 Ridge,EL150800463208,4C(40%)-6C,50,3,432,0.00040865316470471594,0.02021517164667953,0.018359305195051353
