replicate,method_id,rmse_log,mae_log,rmse_cycle,mae_cycle,overprediction_rate,mean_positive_log_error,mean_positive_cycle_error
1466,P3_additive_gam,0.33122133163015544,0.22010089593234258,292.90697493441303,154.95254144700814,0.6046511627906976,0.13189485086384412,79.5961479632418
1466,C1_restricted_boosting,0.30992303563624585,0.20925278041619433,267.8979013597767,142.02816050509517,0.4186046511627907,0.08052627999645488,45.94750627651257
1467,P1_ridge,0.37549838728815826,0.2565851669188005,353.10364657662114,198.39016239576625,0.55,0.10776741156170995,58.089312005611156
1467,P2_elasticnet,0.37947755124499477,0.2566733030317976,353.2111530321856,198.2164387330448,0.475,0.11058458458888139,60.31503798872681
1467,P3_additive_gam,0.33459547882392404,0.2117132280057615,334.29845416069486,170.92008830835385,0.475,0.07302889719802011,40.29745567448661
1467,C1_restricted_boosting,0.31593248732338364,0.22191544448450934,309.7831157797096,178.46692725735855,0.55,0.09811194866581588,60.027138637302414
1468,P1_ridge,0.3588451591432476,0.2757745271272423,284.182904677876,191.64495418990018,0.575,0.14519287881563414,80.79750844155589
1468,P2_elasticnet,0.37264810534054027,0.28874181513193437,290.4778355547561,199.61409526210676,0.55,0.15635018495645933,88.00106171101038
1468,P3_additive_gam,0.31435327753513675,0.2081321165655204,264.57374002909154,152.06266840965264,0.425,0.08538176449672505,49.74904512708135
1468,C1_restricted_boosting,0.2944868055319378,0.1988812627133741,243.67862873240622,148.519255484862,0.575,0.10922741663275526,69.47905290255828
1469,P1_ridge,0.3408781554024204,0.2855234087368727,240.79764005517126,189.88065230407943,0.6428571428571429,0.17535060540373076,100.90841622873161
1469,P2_elasticnet,0.3470975682702271,0.2874138945387232,242.97168114636995,191.1280555296947,0.6428571428571429,0.17764705397306538,102.76326434578289
1469,P3_additive_gam,0.3257993038567178,0.23675618484078106,236.37885353073565,160.5995874888607,0.5,0.13116775246626705,79.0350791092476
1469,C1_restricted_boosting,0.3149365680844228,0.22997729687033466,221.81165935863154,153.70339770343867,0.5952380952380952,0.12202078677313814,72.01997082822656
1470,P1_ridge,0.3877020409092914,0.3010425173729972,334.3870256357161,210.82691931512903,0.5853658536585366,0.17105652566562632,95.25012724298634
1470,P2_elasticnet,0.4020989600087653,0.3160060171777792,340.7761957046315,220.56281914571477,0.5365853658536586,0.1817723987491821,102.51671526752821
1470,P3_additive_gam,0.3661511732133338,0.25194030156182284,327.1081159278634,183.82352786967283,0.43902439024390244,0.12287892993875295,73.39304575466052
1470,C1_restricted_boosting,0.3572328863494988,0.24727070167020299,308.3277169792753,178.16597571229818,0.5121951219512195,0.12685250279749724,77.12851355205001
1471,P1_ridge,0.38588012668676347,0.29814729273793417,339.3414792545676,214.127961519486,0.6,0.1778215421669393,103.75190181046669
1471,P2_elasticnet,0.3920806362136103,0.30233101389422223,342.04018915477826,216.1462136002749,0.575,0.18411583207187854,107.97260339525437
1471,P3_additive_gam,0.3598105440387024,0.25036896957101984,329.1595235088345,185.37060979682377,0.525,0.11768041924410869,69.4966337046551
1471,C1_restricted_boosting,0.35693741304748516,0.25458312061224186,313.3057014521188,187.9752766698566,0.6,0.13632549926555965,84.18712040881103
1472,P1_ridge,0.3796320356676758,0.2419450627495532,381.25185564568045,190.04050765377082,0.4146341463414634,0.09625664809837005,50.24580718167773
1472,P2_elasticnet,0.38777586146972964,0.25103001955130455,383.15382553838907,194.93945747048622,0.34146341463414637,0.10110814007202444,53.10558619845843
1472,P3_additive_gam,0.3451851029725381,0.20671534946214676,367.8298499468355,170.96159485425608,0.4146341463414634,0.0775966294437963,44.78256733599722
1472,C1_restricted_boosting,0.32787881293612825,0.21931120199966467,341.3424294131021,174.97719504126212,0.5365853658536586,0.10837847148851344,63.217502237687015
1473,P1_ridge,0.3137215990674494,0.2524997512900415,190.47704192846666,151.48505015451843,0.6428571428571429,0.18623332822899497,98.81019931178166
1473,P2_elasticnet,0.3298389396388888,0.2604280464021694,197.68979162308838,156.5488132189588,0.5952380952380952,0.19398218978277101,104.28093997313924
1473,P3_additive_gam,0.29015184220483015,0.20840815800506032,191.02181849858653,132.69300835883294,0.5476190476190477,0.1447955316208773,85.25048160712394
1473,C1_restricted_boosting,0.31976025914777534,0.2428815779077993,199.35973087806127,148.35814305102957,0.6190476190476191,0.15995251899207294,89.79821182373928
1474,P1_ridge,0.38178053652102095,0.2631753509688378,349.98311394672766,198.6629921428781,0.5365853658536586,0.11516010894202915,63.04124130194835
1474,P2_elasticnet,0.39708110745752545,0.2797929894855692,356.25830688247044,208.45255656668806,0.4878048780487805,0.13299933025372054,74.08745785345431
1474,P3_additive_gam,0.3789758594786347,0.2463180220829329,352.66551847569514,194.04965960739258,0.43902439024390244,0.09824084876447954,63.56703351459363
1474,C1_restricted_boosting,0.3521406847643584,0.22908516104698384,325.2621055280065,182.7359253402366,0.5365853658536586,0.10811567940372437,68.26815980331006
1475,P1_ridge,0.3063416989996609,0.19934108234910977,283.93161438930923,141.04731397862332,0.5853658536585366,0.10856336949671024,57.11086921985302
1475,P2_elasticnet,0.3131774472389202,0.20188568888897376,284.89415816068663,141.11631293540466,0.5121951219512195,0.11153935362735708,58.64217577404658
1475,P3_additive_gam,0.2755024989833682,0.16739333888583763,274.75618072867627,125.46702123167357,0.5121951219512195,0.07678015801030945,44.149406969247416
1475,C1_restricted_boosting,0.27381161471014237,0.18420997975949588,258.57761012423265,132.58087721322778,0.4878048780487805,0.08181053522351646,45.98923654723078
1476,P1_ridge,0.3770494847442721,0.2370176076113742,381.7728781619029,183.88235923486167,0.65,0.12409983572257155,66.84881585533648
1476,P2_elasticnet,0.3868069673719023,0.2387722022160153,384.55262968883113,184.94858347097994,0.55,0.12811881335400677,70.04450949290626
1476,P3_additive_gam,0.3512151577888828,0.20872709223801467,374.25487408813666,170.7064800461937,0.525,0.0945167372790888,54.60138385266215
1476,C1_restricted_boosting,0.3280288164699895,0.1945310742427311,346.1047289225433,160.2603258237563,0.55,0.10016620406105252,58.36886501403469
1477,P1_ridge,0.31788726085586116,0.21615125642941502,289.51726235434336,148.49423114718047,0.65,0.13323469751803885,70.32847712284821
1477,P2_elasticnet,0.3292711537552643,0.22116128188017403,293.846828074026,152.13602558986608,0.65,0.13717308422778024,73.8416918385394
1477,P3_additive_gam,0.2965128301878516,0.200767344728225,282.1502824559279,141.19544366333074,0.525,0.10986469554400588,59.553083905182646
1477,C1_restricted_boosting,0.2865022601739014,0.18539781423335827,262.52479760689323,130.36980166452648,0.4,0.09455859786092388,54.6534314967716
1478,P1_ridge,0.33295147670301867,0.2272356123761813,295.88614278803874,159.74110760872964,0.5365853658536586,0.1354909653353326,74.77280997596309
1478,P2_elasticnet,0.34268785665418106,0.23043102134461332,299.77456111462055,162.45795322130246,0.5121951219512195,0.13803832041187944,77.66016724792082
1478,P3_additive_gam,0.33426100347350923,0.22363899341860174,302.04157864440003,162.13518003261404,0.5609756097560976,0.1252119198174706,74.63867850788041
1478,C1_restricted_boosting,0.3189570440805639,0.21274448110724467,280.46056758106056,152.13348474621705,0.5365853658536586,0.11098327449400718,67.73304807391543
1479,P1_ridge,0.3026377268479053,0.22327073463211528,216.49764649689075,147.59185343146132,0.575,0.13645362762784552,77.71803036868091
1479,P2_elasticnet,0.32067544574641205,0.23117109810777006,226.392923407472,153.22241011575017,0.5,0.14327178781005337,83.15608021478576
1479,P3_additive_gam,0.2908374192408327,0.19975206467232381,215.0026341797422,136.32067362669108,0.375,0.10217178632462716,62.285813224039586
1479,C1_restricted_boosting,0.31433675185017285,0.2125662243318227,223.23892563057757,143.52758259524884,0.575,0.13042981297729,81.77246756879887
1480,P1_ridge,0.4152733544476902,0.3068566239333504,389.6923101028528,227.13842177933623,0.5116279069767442,0.14175891077152503,76.41991080238927
1480,P2_elasticnet,0.4307200692978945,0.3202057479294855,396.3278809922451,235.09418393336583,0.46511627906976744,0.14894174050477496,81.30243150077759
1480,P3_additive_gam,0.41157963554668936,0.2879501435907417,391.43731985641193,220.0982110171916,0.5813953488372093,0.14227079915030658,85.03853368893623
1480,C1_restricted_boosting,0.3984227199055613,0.2935961784820077,365.7862268862076,218.11392558680694,0.46511627906976744,0.13105648606310305,74.87449044927138
1481,P1_ridge,0.38231702562217823,0.26378096204625806,344.4552427743706,196.02935765407247,0.40476190476190477,0.1339754736146459,76.26493506815007
1481,P2_elasticnet,0.3937262206392505,0.2754446035284433,349.6892151680429,203.63312306427733,0.38095238095238093,0.13955790196216594,80.51566668697606
1481,P3_additive_gam,0.37115375010293966,0.22851070984785177,343.70615273940774,178.83223551827035,0.4523809523809524,0.11173414768620055,70.34171703924156
1481,C1_restricted_boosting,0.3376962760023206,0.23235204601900702,314.27786927440314,179.6301636288604,0.5952380952380952,0.12048099659049176,76.96306578651085
1482,P1_ridge,0.4764084702724649,0.3222023850394813,490.86445883553745,270.4860941716826,0.5121951219512195,0.12249020579975489,67.56743575824478
1482,P2_elasticnet,0.48537924959288525,0.32299369921242904,494.799140631589,271.60801840757796,0.4634146341463415,0.12260489937137457,68.69969257204755
1482,P3_additive_gam,0.46373084185697294,0.30975770661681373,486.09884296099466,266.8026557990126,0.4878048780487805,0.1155365738376527,68.79848620853168
1482,C1_restricted_boosting,0.41013134104129506,0.289534400562195,440.0094330280955,250.6029951919021,0.4878048780487805,0.11488402611782174,69.93864868951188
1483,P1_ridge,0.2981885733748398,0.23871477481756062,196.8125859766028,154.99856839129876,0.5121951219512195,0.13650025152787537,74.00445785053437
1483,P2_elasticnet,0.30818939516175925,0.24473820210196698,197.88595556830012,157.50986301831978,0.5121951219512195,0.14230453064578835,77.11909246637579
1483,P3_additive_gam,0.22402688459473688,0.1678483204766562,158.27030852179948,114.29437765110858,0.4634146341463415,0.08598797705184448,49.71732495301777
1483,C1_restricted_boosting,0.26352266353455683,0.20578466577904972,169.67530769180613,132.06717438946495,0.5365853658536586,0.1148659307528778,63.373599241386906
1484,P1_ridge,0.39242567674210327,0.2793941011971081,351.3178062441722,203.94650008060958,0.55,0.13289304722984466,72.65691158391428
1484,P2_elasticnet,0.4105688312505761,0.29457138940809424,359.21744563523805,213.50130638582127,0.525,0.14337144101817587,79.7522936153776
1484,P3_additive_gam,0.38101338900691095,0.2577860668710597,352.7925806973002,197.8448913509938,0.55,0.114131768238694,69.62736560690304
1484,C1_restricted_boosting,0.37607745851616653,0.2642342777267225,329.7472922529084,193.51005239395758,0.4,0.12171913296234946,75.0849171903786
1485,P1_ridge,0.2625466097950303,0.19569089195790154,160.82511681619187,120.2578285760087,0.575,0.15088695097359728,87.92268747141955
1485,P2_elasticnet,0.2844135244687564,0.20794129768904196,175.98701203213588,128.31705545221308,0.55,0.16293356779459406,96.63870234995143
1485,P3_additive_gam,0.25346723266546256,0.18360861202597795,159.28871294884306,113.74308777320479,0.425,0.11163323268572675,65.80771827695155
1485,C1_restricted_boosting,0.28142652574546007,0.1787374370190788,179.03197826333965,112.57262329622738,0.525,0.11734468021434466,74.41899053504139
1486,P1_ridge,0.42813832885950026,0.2935522540177297,432.77025100584797,244.15966804591318,0.4418604651162791,0.0863763422272989,47.59895853295913
1486,P2_elasticnet,0.43297320035576486,0.2940891115543948,435.01024015130633,244.1353222897236,0.4186046511627907,0.08623549637026144,47.79425685762046
1486,P3_additive_gam,0.4187739996983944,0.2643551829292248,426.916546351162,227.88606114132418,0.32558139534883723,0.07706685171700668,48.84143249397726
1486,C1_restricted_boosting,0.3285072563050105,0.21494175260522633,370.74638158643813,193.0746527741296,0.3023255813953488,0.030988685279479074,17.766833506593752
1487,P1_ridge,0.28796828332023,0.20037572314504465,234.06111436641615,141.02425118562104,0.675,0.1085206679429385,62.86272285553209
1487,P2_elasticnet,0.2929517411663043,0.20474157601706286,235.85316538867744,143.22762160240762,0.575,0.11179012267534132,64.73469833643722
1487,P3_additive_gam,0.26339876857080136,0.17481708899431056,221.7518472636375,124.85136506012368,0.45,0.06296778560979022,35.45647202998695
1487,C1_restricted_boosting,0.25543410921900594,0.1672252449164204,208.21705245257576,120.99232094930062,0.375,0.05638893471673425,37.26293790505175
1488,P1_ridge,0.34652885361966485,0.2734970307335728,267.43725872498044,191.922625174843,0.525,0.14308988865024402,82.06272793727057
1488,P2_elasticnet,0.35367829223929687,0.2736962587721484,270.00237276998473,191.64489881774603,0.5,0.1477401395423244,85.90054116343096
1488,P3_additive_gam,0.30157048527499736,0.21469583476921245,241.12049615460825,153.60700764744962,0.375,0.08040517656909951,45.46938106699294
1488,C1_restricted_boosting,0.29617753920120754,0.21059457921170427,228.96078998718983,150.86868693267706,0.475,0.0892871582206833,53.49501862588811
1489,P1_ridge,0.38559543873511437,0.267997467863263,352.9902409801307,204.34424743100453,0.4146341463414634,0.09832726616259076,53.064204042586304
1489,P2_elasticnet,0.39869394591215906,0.2790426528148763,358.5576542395219,211.0025912037587,0.3902439024390244,0.10638211787620486,58.64154406735175
1489,P3_additive_gam,0.3733444521051614,0.25381003994267726,348.779936288954,199.5756716412085,0.5121951219512195,0.11324961937126472,70.0084988138983
1489,C1_restricted_boosting,0.3425392094261985,0.24219593898162883,317.86155497097565,188.26388387036687,0.4146341463414634,0.11006606145548817,67.98850990535963
1490,P1_ridge,0.330930217639221,0.2584816673660333,256.9312969345308,178.52169936083916,0.65,0.14036014630517674,78.85707594652534
1490,P2_elasticnet,0.3398536316239817,0.2614589175501834,259.7518938746101,180.6091806405571,0.575,0.14419710405100178,82.02848315026596
1490,P3_additive_gam,0.2874457517968197,0.1998946749920481,232.23884096258672,141.04364574332544,0.55,0.09835108182611885,57.97314877472006
1490,C1_restricted_boosting,0.309715186020669,0.21995097334966726,237.3244237071833,155.3173448366211,0.575,0.11859136999911332,74.33090833052998
1491,P1_ridge,0.3205883370245818,0.24044480708019939,227.21011155408485,157.39683290128878,0.7,0.16252467820260663,92.59807413299133
1491,P2_elasticnet,0.33823798132421,0.25292915527508925,237.57965425328996,165.8166645311244,0.65,0.17504512684134774,101.52451536493056
1491,P3_additive_gam,0.30323966897991594,0.21547570140746203,220.30224395115397,143.8142004388256,0.45,0.12541811122790814,73.31033560560635
1491,C1_restricted_boosting,0.30731673175952445,0.21034966102465721,217.78371339107906,141.80699050337404,0.6,0.14108072988871662,87.00546198092813
1492,P1_ridge,0.3034765611760206,0.23092426801074623,226.03629383012336,159.37868022864217,0.525,0.11171430286550307,63.79149106228506
1492,P2_elasticnet,0.3061118987124734,0.23111765512722499,224.79955190968764,158.3788733010333,0.425,0.11038871940792483,63.01306975383007
1492,P3_additive_gam,0.24409143704227187,0.18011301882119932,190.74428187420995,125.13794402854747,0.45,0.07165970669438501,39.46355637130051
1492,C1_restricted_boosting,0.24725706215951165,0.1739351864408783,183.74553882922623,119.55259508471701,0.425,0.07388469008618077,43.56728001499839
1493,P1_ridge,0.421121189820089,0.31212278111300806,414.3441338393491,250.46926681994887,0.5,0.1178491928180283,68.18804552633152
1493,P2_elasticnet,0.42240157152182933,0.30939083009242113,414.0979404546231,247.4741560545938,0.47619047619047616,0.12110990621551004,70.12499815683297
1493,P3_additive_gam,0.40923005845753996,0.2776931815823537,406.6936645947558,227.7271213572075,0.38095238095238093,0.09533900429456202,57.42843422843779
1493,C1_restricted_boosting,0.37336769582847207,0.28354852109290957,373.6478922900393,230.32116070869665,0.38095238095238093,0.10029405714933633,61.82705719944668
1494,P1_ridge,0.3167771460968616,0.2128353353820542,242.64555158710095,145.7952388093735,0.5853658536585366,0.11817166847031794,63.2537383117958
1494,P2_elasticnet,0.32607677258676154,0.21352219363776573,245.16427497229287,145.6015967986756,0.5609756097560976,0.12328614328702353,66.72740292241716
1494,P3_additive_gam,0.29529574480219173,0.18912556367661665,236.7752121810211,136.13459501507577,0.5365853658536586,0.11066234586993118,67.64336593169782
1494,C1_restricted_boosting,0.29830069131948855,0.21233112337055654,225.82277323106987,145.3115425274228,0.4634146341463415,0.1106002740093843,64.53434229645586
1495,P1_ridge,0.4426531309058286,0.3140803173795429,459.7546484839259,260.5225056326896,0.42857142857142855,0.09981046398422277,56.851840165743894
1495,P2_elasticnet,0.4502179277552399,0.3187066290378038,463.2060456212397,263.4639900694932,0.38095238095238093,0.10072225146427598,58.155041152485765
1495,P3_additive_gam,0.4437087873806352,0.3083137888782526,458.0040437636771,257.5424282006273,0.4523809523809524,0.11766844077065422,72.17215842858248
1495,C1_restricted_boosting,0.4000804369907678,0.27869745298275594,420.67693757449905,237.81291156674484,0.40476190476190477,0.10535165651091713,67.2671788091209
1496,P1_ridge,0.39519962580713597,0.27358311115654904,381.0393323085536,205.5971187738948,0.6744186046511628,0.15503651471627033,86.77391682632896
1496,P2_elasticnet,0.40154195903170764,0.27524036698916066,383.376065993378,206.73857570766074,0.6046511627906976,0.1566556191669581,88.29144958709702
1496,P3_additive_gam,0.3820935163013544,0.24780506706118205,375.412562925433,190.6089679431087,0.6046511627906976,0.14778803501631452,88.64885543298205
1496,C1_restricted_boosting,0.3395550458105228,0.23427070171315284,342.370784207927,183.6732168837543,0.5348837209302325,0.12171576538806622,71.85617553119265
1497,P1_ridge,0.3370590640873412,0.26255142031278783,240.2229221838495,175.89905774525946,0.5609756097560976,0.14263567679491684,78.5684718339266
1497,P2_elasticnet,0.3521416647958653,0.2635978507537198,248.02747398667998,177.32284059015663,0.5121951219512195,0.14620129234253745,82.74887910430547
1497,P3_additive_gam,0.32222162678236405,0.23937277193092182,232.6302066130398,162.64717428416523,0.5365853658536586,0.13484439482233457,79.39578580711982
1497,C1_restricted_boosting,0.33940023462522745,0.2530562632112353,236.9778820237135,169.37256267127717,0.3902439024390244,0.1130061615176323,67.09766849592303
1498,P1_ridge,0.4243803871953952,0.33105072916748346,394.67767067557224,245.08869247851365,0.5348837209302325,0.16612600476784786,94.24965675907923
1498,P2_elasticnet,0.439490700134798,0.3437448894301724,401.61628300500786,253.12046119284759,0.5116279069767442,0.17496913204182712,100.43344013677411
1498,P3_additive_gam,0.42483214004415826,0.2960386209170562,399.7090766131613,229.4842848627204,0.5116279069767442,0.14291195660631445,89.79404349533296
1498,C1_restricted_boosting,0.3842619346192506,0.2619438641704675,362.96713300418173,201.41662135012058,0.3953488372093023,0.11871204565050479,70.53791618773526
1499,P1_ridge,0.4300145749676996,0.29718147744989665,418.851754294273,231.03112764961796,0.5952380952380952,0.14725206312561018,80.37124273021084
1499,P2_elasticnet,0.4424744085749844,0.31155829190810996,423.3234885873902,239.76780753370076,0.5238095238095238,0.15756986259157507,86.83766217054517
1499,P3_additive_gam,0.41382608391095904,0.2590637560813065,417.1747471213073,214.22387338064172,0.5,0.10468222759952749,64.17435267660342
1499,C1_restricted_boosting,0.37347038905609153,0.2616487604998659,376.582472648705,210.5017382295188,0.5714285714285714,0.12396777777181635,73.66498967662366
1500,P1_ridge,0.34540941300895256,0.25594451471733654,305.5015540531084,184.4636026470091,0.5238095238095238,0.1256926543958575,70.42399540466614
1500,P2_elasticnet,0.3511894884419558,0.260508921444622,307.1172605862437,186.6343356961469,0.47619047619047616,0.12777174766288663,71.79813392489153
1500,P3_additive_gam,0.3345729048654162,0.22909798910754706,303.9105352696538,171.60637707468945,0.47619047619047616,0.11220360366752143,69.97905041998615
1500,C1_restricted_boosting,0.29740233665869137,0.21348393793702686,273.7650494747831,158.00442239479767,0.47619047619047616,0.10383499029353513,62.452864490987494
1501,P1_ridge,0.25851343143725103,0.2117748115531386,176.89691483997964,139.7674440614294,0.525,0.09956854939972973,56.5070396222711
1501,P2_elasticnet,0.2614125194061166,0.2062143420876179,178.10849114789892,136.35769776174396,0.475,0.09509321918615872,54.45046047057997
1501,P3_additive_gam,0.2277914896996278,0.17976150815466038,158.82316456366385,119.97271568039002,0.425,0.06437628745994446,36.56302462214439
1501,C1_restricted_boosting,0.23895758545597892,0.16912349795750106,160.78534618227604,112.09857730889783,0.375,0.05111578379532118,33.5563210870322
1502,P1_ridge,0.2958239893859135,0.21495800463232018,204.6701356652418,138.02146965032406,0.5853658536585366,0.14052402769279262,79.36322321355674
1502,P2_elasticnet,0.3118632652843255,0.2247891103379576,212.61275858767297,143.5050318291196,0.5365853658536586,0.14928553703524605,84.66367823748587
1502,P3_additive_gam,0.28363297358852435,0.184069491784226,211.7996535639083,126.53649321309484,0.4634146341463415,0.10456693433807857,66.59090602546983
1502,C1_restricted_boosting,0.29674256899689117,0.20334135477397938,206.85732668523173,131.3267529494165,0.5121951219512195,0.12296865299821044,74.87429382219176
1503,P1_ridge,0.3875406443757218,0.28797466974575897,295.05000850666187,199.69918692497342,0.5121951219512195,0.1510811388772179,83.75439410850774
1503,P2_elasticnet,0.40407489424290066,0.2983131283488644,303.3258519040345,206.42380428816472,0.3902439024390244,0.15945207863528432,89.56663853227965
1503,P3_additive_gam,0.3598749441322548,0.2573674692722373,287.5731220308149,187.38334796027098,0.5365853658536586,0.12989943403990944,79.05180070379214
1503,C1_restricted_boosting,0.3524322203757981,0.26695030068068987,268.72638858421305,191.40585351180283,0.6585365853658537,0.1749491306402373,106.42713138271246
1504,P1_ridge,0.37254194498356175,0.28031223762563395,329.8850166326276,199.8952621029281,0.5853658536585366,0.14043947694579684,76.31877155050312
1504,P2_elasticnet,0.38406946375105117,0.28877613070089,334.02267327974283,204.8805346263583,0.5853658536585366,0.14712791073926357,80.35737719766126
1504,P3_additive_gam,0.3485189466263559,0.2378840750002689,322.36564870466896,177.82959713150282,0.5121951219512195,0.10855276584833709,64.30500738737757
1504,C1_restricted_boosting,0.34113581643183793,0.2300930097498043,301.38749493811184,168.0348371395748,0.4634146341463415,0.10926157080711632,62.7923485600394
1505,P1_ridge,0.3287110762668848,0.22389519321260432,298.4952476127071,160.2216729873372,0.675,0.13976831359405745,82.59247392224422
1505,P2_elasticnet,0.3409674287594718,0.22978900473938343,304.7126552903046,164.00922928867922,0.55,0.14327825631799812,85.91440646988242
1505,P3_additive_gam,0.3259344692995894,0.21425683764395886,298.63907439521614,155.192908125752,0.5,0.12278218046531068,74.83057556244339
1505,C1_restricted_boosting,0.3269378869728272,0.21250568398691283,290.9153918117596,155.92460374627044,0.425,0.11656233951966473,75.78145393996154
1506,P1_ridge,0.3570757036930781,0.2777190570726335,270.2720496617955,193.07428675035877,0.5714285714285714,0.14219550643399334,79.96327236403529
1506,P2_elasticnet,0.3687116449444561,0.2868741340367332,275.0778901043283,198.73515694865043,0.5238095238095238,0.149680209714464,85.20160964120872
1506,P3_additive_gam,0.34601904659781063,0.25112502655618596,262.9661794043806,176.2219690808967,0.5238095238095238,0.1322477117224383,80.57662418806318
1506,C1_restricted_boosting,0.34037522319000474,0.2502081111360376,251.9223383919019,172.8143215876178,0.35714285714285715,0.10800839248112756,63.509270977328285
1507,P1_ridge,0.3558314589191262,0.26184744992687004,313.76731472561266,188.79000691601715,0.575,0.13758794369807317,80.39440353803063
1507,P2_elasticnet,0.366790306723635,0.2720699952675275,319.02417914131064,195.48037837399983,0.525,0.14482013056411533,85.87314105779974
1507,P3_additive_gam,0.3426942976561482,0.23359679368846162,305.8539309328526,169.75682201926395,0.475,0.12379892614342206,74.48720984579401
1507,C1_restricted_boosting,0.3353568495482475,0.21895179533294815,296.04080941637744,164.0591547250811,0.6,0.12979677362201322,83.50524234875536
1508,P1_ridge,0.41506993620751953,0.31395929205411494,366.1338027219851,231.06828509749067,0.525,0.15254850569757106,83.53189169104164
1508,P2_elasticnet,0.4287436321364887,0.32068718672006463,370.7913117325015,235.28887337032296,0.525,0.16047463115116065,89.22098554924781
1508,P3_additive_gam,0.3865533457109043,0.26069344042411047,358.20981121110196,204.57954531141337,0.45,0.11227173391520066,69.11510821783388
1508,C1_restricted_boosting,0.3909745903523025,0.28402432263634675,342.75985609665486,212.80784470037028,0.45,0.13733676738745115,81.66826936687885
1509,P1_ridge,0.3635499339030629,0.26628938865165475,341.96121315618433,208.344581677827,0.5,0.09807982398838314,56.93216094067725
1509,P2_elasticnet,0.3625125752795592,0.26285076494415416,339.99314484004276,205.1392108370798,0.425,0.0981743884438585,57.077061974356056
1509,P3_additive_gam,0.3211035886928537,0.21972594370073573,317.0617679609456,175.23278694455274,0.325,0.05732211796900568,33.44327336607873
1509,C1_restricted_boosting,0.30405976909296806,0.2170459588216561,299.6170040343854,177.07844213697808,0.4,0.06245000542147665,40.233080266640165
1510,P1_ridge,0.3353935861186447,0.280074302620742,229.5388556668645,179.04680458769175,0.6904761904761905,0.1864442655013572,104.47502640950736
1510,P2_elasticnet,0.3509200087349179,0.2948766746741694,236.78564493323586,187.6185420407577,0.6666666666666666,0.1991501203646974,111.91668368776263
1510,P3_additive_gam,0.307893113855782,0.21369274070895922,225.08122358892302,143.47956713856559,0.5476190476190477,0.11890334224406193,71.45020457545907
1510,C1_restricted_boosting,0.30968886653840333,0.21731646972776225,212.18787245776363,139.7340016003752,0.5,0.11920581226189861,67.74737247847959
1511,P1_ridge,0.35155723051793475,0.24721596125533668,308.07926861821323,173.2251015151509,0.7,0.14970320338356197,81.18061059492521
1511,P2_elasticnet,0.35587696295700755,0.24633327074954128,307.475683443824,172.0587420329631,0.625,0.15131045787545855,82.45844035684655
1511,P3_additive_gam,0.30341209882742565,0.20141702996129873,284.0639509757322,143.6358412839914,0.5,0.11446645058327946,62.918485757869725
1511,C1_restricted_boosting,0.3289390037198248,0.23998241390369174,282.8895737110299,165.90133078768173,0.45,0.13085158402679598,73.18384130778706
1512,P1_ridge,0.3875531442730824,0.2805328434135298,352.3404070223806,206.25981977182542,0.65,0.15538634597000706,88.57773462690027
1512,P2_elasticnet,0.40107286865162073,0.2917661201780391,358.92128464200147,214.1715829476422,0.575,0.16088837862108163,93.52953985376043
1512,P3_additive_gam,0.3793225751334349,0.2745872187365773,346.8931297358879,201.45432883153663,0.6,0.14637928295862473,84.72081470272546
1512,C1_restricted_boosting,0.3671968419870717,0.2503347544440337,328.34802738785663,189.522229700026,0.4,0.13397083507943036,83.96238294929385
1513,P1_ridge,0.3664155831673625,0.2673716800535488,319.37816810191663,182.43628461220726,0.6829268292682927,0.15732992380288463,82.12446887235971
1513,P2_elasticnet,0.3794491121937038,0.2767802654446807,323.57484693739144,187.1294930446893,0.5853658536585366,0.16363534429032603,85.56399562368145
1513,P3_additive_gam,0.3223641811791229,0.20832837940839627,306.841458124342,152.66978496452262,0.5121951219512195,0.09529774973065774,52.644162467641785
1513,C1_restricted_boosting,0.3223121437872769,0.229220285328861,282.94674057983195,156.66781469189925,0.4634146341463415,0.11854630725324761,62.109086729638854
1514,P1_ridge,0.3496226668789189,0.24625221112634277,319.48260264306407,178.50932286884546,0.6585365853658537,0.13050852396435358,74.40203947178085
1514,P2_elasticnet,0.356508993010633,0.24775551303246246,322.7650801529824,179.6540249724725,0.5853658536585366,0.12983176965942608,74.61705690438602
1514,P3_additive_gam,0.33964870794072305,0.22204332298894705,314.92747772744485,163.8193124422136,0.5121951219512195,0.10023779295327331,58.57010565631683
1514,C1_restricted_boosting,0.3266656152213507,0.22299772308942717,292.48006981578465,158.91467643796202,0.34146341463414637,0.076237661843501,45.942763074996
1515,P1_ridge,0.37567046550774097,0.306430920710229,312.6849634891705,207.71075698110047,0.6428571428571429,0.18700527254604715,103.85477998295023
1515,P2_elasticnet,0.38914493963665536,0.3111631894206205,318.61557890565956,211.34476422214266,0.5952380952380952,0.19006287131511015,106.76378918377064
1515,P3_additive_gam,0.3634581758674864,0.25751120105525094,313.773152536847,183.04198328685402,0.5476190476190477,0.142859108035687,86.40881211927089
1515,C1_restricted_boosting,0.36075381475280544,0.2617807103887008,299.12460919048374,182.69632884655334,0.5,0.1423507703376762,84.28036679122965
1516,P1_ridge,0.4053995243389897,0.29080953310810786,366.57423131815017,223.1043357038685,0.625,0.14040691307732028,83.03661286783179
1516,P2_elasticnet,0.4172706173189437,0.2953333201168539,372.29360351724586,226.98514767109617,0.55,0.1479060998666995,89.61330832784003
